ctrl,block,picture_name,x1,x2,t1,t2,m1,m2
0,4,serve_battlefield,-1.5978517191791315,-0.10553317170453562,-1,1,0,0
0,4,afford_gutter,2.6913819968444823,1.9946872923253605,1,-1,0,0
0,4,cEmetErry_plAin,4.730143147513038,-2.824098322506962,-1,1,0,0
0,4,TAMe_ClASSY,1.976033568324301,-3.621532254145691,-1,1,0,0
0,5,serve_battlefield,-1.5978517191791315,-0.10553317170453562,-1,1,0,0
0,5,beach_fur,0.2724814000118901,-0.6791003912959886,-1,1,0,0
0,5,GiraFFe_nEck,1.246941135940084,3.8921262091647004,1,-1,0,0
0,5,crowd_eat,3.4644257806227783,-2.181476207608314,-1,1,0,0
0,5,destruction_conscience,-0.939677471351701,0.49701952117941756,-1,1,0,0
0,5,prr0teSt_intEnd,2.3404956186598462,2.364477505690643,1,-1,0,0
0,5,bLAND_bLACk,-1.5830918890979475,-1.392763223207289,-1,1,0,0
0,5,bOunDaRY_sTRanGer,0.6890692077578144,1.0572570667314596,1,-1,0,0
0,5,NIce_bOUnCY,0.7828446779575104,3.5112506998272726,1,-1,0,0
0,5,cEmetErry_plAin,4.730143147513038,-2.824098322506962,-1,1,0,0
0,5,structure_mention,1.6404130280218108,3.7513317872997733,1,-1,0,0
0,5,afford_gutter,2.6913819968444823,1.9946872923253605,1,-1,0,0
0,5,friend_Koran,1.4596277603163381,0.40407028037178966,-1,1,0,0
0,5,TAMe_ClASSY,1.976033568324301,-3.621532254145691,-1,1,0,0
0,5,REqUEst_ReCoGNise,-0.41085173404063163,4.122367840870528,1,-1,0,0
0,5,nose_mArrvELouS,0.025296988568839416,-2.252334868574457,-1,1,0,0
0,5,feature_dog,-0.7897691916334053,2.029158304615232,1,-1,0,0
0,5,QueUe_dApPer,0.6288818382489025,5.194534790099107,1,-1,0,0
0,6,GiraFFe_nEck,1.246941135940084,3.8921262091647004,1,-1,0,0
0,6,friend_Koran,1.4596277603163381,0.40407028037178966,-1,1,0,0
0,6,cEmetErry_plAin,4.730143147513038,-2.824098322506962,-1,1,0,0
0,6,NIce_bOUnCY,0.7828446779575104,3.5112506998272726,1,-1,0,0
0,6,destruction_conscience,-0.939677471351701,0.49701952117941756,-1,1,0,0
0,6,bOunDaRY_sTRanGer,0.6890692077578144,1.0572570667314596,1,-1,0,0
0,6,REqUEst_ReCoGNise,-0.41085173404063163,4.122367840870528,1,-1,0,0
0,6,nose_mArrvELouS,0.025296988568839416,-2.252334868574457,-1,1,0,0
0,6,crowd_eat,3.4644257806227783,-2.181476207608314,-1,1,0,0
0,6,structure_mention,1.6404130280218108,3.7513317872997733,1,-1,0,0
0,6,prr0teSt_intEnd,2.3404956186598462,2.364477505690643,1,-1,0,0
0,6,TAMe_ClASSY,1.976033568324301,-3.621532254145691,-1,1,0,0
0,6,afford_gutter,2.6913819968444823,1.9946872923253605,1,-1,0,0
0,6,bLAND_bLACk,-1.5830918890979475,-1.392763223207289,-1,1,0,0
0,6,serve_battlefield,-1.5978517191791315,-0.10553317170453562,-1,1,0,0
0,6,beach_fur,0.2724814000118901,-0.6791003912959886,-1,1,0,0
0,6,QueUe_dApPer,0.6288818382489025,5.194534790099107,1,-1,0,0
0,6,feature_dog,-0.7897691916334053,2.029158304615232,1,-1,0,0
0,7,cEmetErry_plAin,4.730143147513038,-2.824098322506962,-1,1,0,0
0,7,feature_dog,-0.7897691916334053,2.029158304615232,1,-1,0,0
0,7,TAMe_ClASSY,1.976033568324301,-3.621532254145691,-1,1,0,0
0,7,beach_fur,0.2724814000118901,-0.6791003912959886,-1,1,0,0
0,7,friend_Koran,1.4596277603163381,0.40407028037178966,-1,1,0,0
0,7,NIce_bOUnCY,0.7828446779575104,3.5112506998272726,1,-1,0,0
0,7,structure_mention,1.6404130280218108,3.7513317872997733,1,-1,0,0
0,7,prr0teSt_intEnd,2.3404956186598462,2.364477505690643,1,-1,0,0
0,7,REqUEst_ReCoGNise,-0.41085173404063163,4.122367840870528,1,-1,0,0
0,7,bLAND_bLACk,-1.5830918890979475,-1.392763223207289,-1,1,0,0
0,7,crowd_eat,3.4644257806227783,-2.181476207608314,-1,1,0,0
0,7,serve_battlefield,-1.5978517191791315,-0.10553317170453562,-1,1,0,0
0,7,afford_gutter,2.6913819968444823,1.9946872923253605,1,-1,0,0
0,7,QueUe_dApPer,0.6288818382489025,5.194534790099107,1,-1,0,0
0,7,GiraFFe_nEck,1.246941135940084,3.8921262091647004,1,-1,0,0
0,7,nose_mArrvELouS,0.025296988568839416,-2.252334868574457,-1,1,0,0
0,7,destruction_conscience,-0.939677471351701,0.49701952117941756,-1,1,0,0
0,7,bOunDaRY_sTRanGer,0.6890692077578144,1.0572570667314596,1,-1,0,0
0,8,afford_gutter,2.6913819968444823,1.9946872923253605,1,-1,0,0
0,8,QueUe_dApPer,0.6288818382489025,5.194534790099107,1,-1,0,0
0,8,nose_mArrvELouS,0.025296988568839416,-2.252334868574457,-1,1,0,0
0,8,crowd_eat,3.4644257806227783,-2.181476207608314,-1,1,0,0
0,8,feature_dog,-0.7897691916334053,2.029158304615232,1,-1,0,0
0,8,destruction_conscience,-0.939677471351701,0.49701952117941756,-1,1,0,0
0,8,prr0teSt_intEnd,2.3404956186598462,2.364477505690643,1,-1,0,0
0,8,bLAND_bLACk,-1.5830918890979475,-1.392763223207289,-1,1,0,0
0,8,friend_Koran,1.4596277603163381,0.40407028037178966,-1,1,0,0
0,8,GiraFFe_nEck,1.246941135940084,3.8921262091647004,1,-1,0,0
0,8,bOunDaRY_sTRanGer,0.6890692077578144,1.0572570667314596,1,-1,0,0
0,8,TAMe_ClASSY,1.976033568324301,-3.621532254145691,-1,1,0,0
0,8,serve_battlefield,-1.5978517191791315,-0.10553317170453562,-1,1,0,0
0,8,cEmetErry_plAin,4.730143147513038,-2.824098322506962,-1,1,0,0
0,8,NIce_bOUnCY,0.7828446779575104,3.5112506998272726,1,-1,0,0
0,8,structure_mention,1.6404130280218108,3.7513317872997733,1,-1,0,0
0,8,beach_fur,0.2724814000118901,-0.6791003912959886,-1,1,0,0
0,8,REqUEst_ReCoGNise,-0.41085173404063163,4.122367840870528,1,-1,0,0
0,9,bOunDaRY_sTRanGer,0.6890692077578144,1.0572570667314596,1,-1,0,0
0,9,QueUe_dApPer,0.6288818382489025,5.194534790099107,1,-1,0,0
0,9,structure_mention,1.6404130280218108,3.7513317872997733,1,-1,0,0
0,9,bLAND_bLACk,-1.5830918890979475,-1.392763223207289,-1,1,0,0
0,9,prr0teSt_intEnd,2.3404956186598462,2.364477505690643,1,-1,0,0
0,9,TAMe_ClASSY,1.976033568324301,-3.621532254145691,-1,1,0,0
0,9,serve_battlefield,-1.5978517191791315,-0.10553317170453562,-1,1,0,0
0,9,feature_dog,-0.7897691916334053,2.029158304615232,1,-1,0,0
0,9,GiraFFe_nEck,1.246941135940084,3.8921262091647004,1,-1,0,0
0,9,destruction_conscience,-0.939677471351701,0.49701952117941756,-1,1,0,0
0,9,cEmetErry_plAin,4.730143147513038,-2.824098322506962,-1,1,0,0
0,9,afford_gutter,2.6913819968444823,1.9946872923253605,1,-1,0,0
0,9,beach_fur,0.2724814000118901,-0.6791003912959886,-1,1,0,0
0,9,NIce_bOUnCY,0.7828446779575104,3.5112506998272726,1,-1,0,0
0,9,friend_Koran,1.4596277603163381,0.40407028037178966,-1,1,0,0
0,9,nose_mArrvELouS,0.025296988568839416,-2.252334868574457,-1,1,0,0
0,9,crowd_eat,3.4644257806227783,-2.181476207608314,-1,1,0,0
0,9,REqUEst_ReCoGNise,-0.41085173404063163,4.122367840870528,1,-1,0,0
0,10,afford_gutter,2.6913819968444823,1.9946872923253605,1,-1,0,0
0,10,destruction_conscience,-0.939677471351701,0.49701952117941756,-1,1,0,0
0,10,GiraFFe_nEck,1.246941135940084,3.8921262091647004,1,-1,0,0
0,10,crowd_eat,3.4644257806227783,-2.181476207608314,-1,1,0,0
0,10,REqUEst_ReCoGNise,-0.41085173404063163,4.122367840870528,1,-1,0,0
0,10,cEmetErry_plAin,4.730143147513038,-2.824098322506962,-1,1,0,0
0,10,serve_battlefield,-1.5978517191791315,-0.10553317170453562,-1,1,0,0
0,10,prr0teSt_intEnd,2.3404956186598462,2.364477505690643,1,-1,0,0
0,10,NIce_bOUnCY,0.7828446779575104,3.5112506998272726,1,-1,0,0
0,10,structure_mention,1.6404130280218108,3.7513317872997733,1,-1,0,0
0,10,bLAND_bLACk,-1.5830918890979475,-1.392763223207289,-1,1,0,0
0,10,bOunDaRY_sTRanGer,0.6890692077578144,1.0572570667314596,1,-1,0,0
0,10,friend_Koran,1.4596277603163381,0.40407028037178966,-1,1,0,0
0,10,feature_dog,-0.7897691916334053,2.029158304615232,1,-1,0,0
0,10,TAMe_ClASSY,1.976033568324301,-3.621532254145691,-1,1,0,0
0,10,beach_fur,0.2724814000118901,-0.6791003912959886,-1,1,0,0
0,10,nose_mArrvELouS,0.025296988568839416,-2.252334868574457,-1,1,0,0
0,10,QueUe_dApPer,0.6288818382489025,5.194534790099107,1,-1,0,0
0,11,GiraFFe_nEck,1.246941135940084,3.8921262091647004,1,-1,0,0
0,11,TAMe_ClASSY,1.976033568324301,-3.621532254145691,-1,1,0,0
0,11,afford_gutter,2.6913819968444823,1.9946872923253605,1,-1,0,0
0,11,prr0teSt_intEnd,2.3404956186598462,2.364477505690643,1,-1,0,0
0,11,bOunDaRY_sTRanGer,0.6890692077578144,1.0572570667314596,1,-1,0,0
0,11,feature_dog,-0.7897691916334053,2.029158304615232,1,-1,0,0
0,11,NIce_bOUnCY,0.7828446779575104,3.5112506998272726,1,-1,0,0
0,11,beach_fur,0.2724814000118901,-0.6791003912959886,-1,1,0,0
0,11,structure_mention,1.6404130280218108,3.7513317872997733,1,-1,0,0
0,11,bLAND_bLACk,-1.5830918890979475,-1.392763223207289,-1,1,0,0
0,11,friend_Koran,1.4596277603163381,0.40407028037178966,-1,1,0,0
0,11,cEmetErry_plAin,4.730143147513038,-2.824098322506962,-1,1,0,0
0,11,serve_battlefield,-1.5978517191791315,-0.10553317170453562,-1,1,0,0
0,11,QueUe_dApPer,0.6288818382489025,5.194534790099107,1,-1,0,0
0,11,destruction_conscience,-0.939677471351701,0.49701952117941756,-1,1,0,0
0,11,crowd_eat,3.4644257806227783,-2.181476207608314,-1,1,0,0
0,11,nose_mArrvELouS,0.025296988568839416,-2.252334868574457,-1,1,0,0
0,11,REqUEst_ReCoGNise,-0.41085173404063163,4.122367840870528,1,-1,0,0
0,12,bLAND_bLACk,-1.5830918890979475,-1.392763223207289,-1,1,0,0
0,12,NIce_bOUnCY,0.7828446779575104,3.5112506998272726,1,-1,0,0
0,12,TAMe_ClASSY,1.976033568324301,-3.621532254145691,-1,1,0,0
0,12,afford_gutter,2.6913819968444823,1.9946872923253605,1,-1,0,0
0,12,nose_mArrvELouS,0.025296988568839416,-2.252334868574457,-1,1,0,0
0,12,crowd_eat,3.4644257806227783,-2.181476207608314,-1,1,0,0
0,12,beach_fur,0.2724814000118901,-0.6791003912959886,-1,1,0,0
0,12,feature_dog,-0.7897691916334053,2.029158304615232,1,-1,0,0
0,12,prr0teSt_intEnd,2.3404956186598462,2.364477505690643,1,-1,0,0
0,12,GiraFFe_nEck,1.246941135940084,3.8921262091647004,1,-1,0,0
0,12,serve_battlefield,-1.5978517191791315,-0.10553317170453562,-1,1,0,0
0,12,REqUEst_ReCoGNise,-0.41085173404063163,4.122367840870528,1,-1,0,0
0,12,destruction_conscience,-0.939677471351701,0.49701952117941756,-1,1,0,0
0,12,bOunDaRY_sTRanGer,0.6890692077578144,1.0572570667314596,1,-1,0,0
0,12,friend_Koran,1.4596277603163381,0.40407028037178966,-1,1,0,0
0,12,QueUe_dApPer,0.6288818382489025,5.194534790099107,1,-1,0,0
0,12,structure_mention,1.6404130280218108,3.7513317872997733,1,-1,0,0
0,12,cEmetErry_plAin,4.730143147513038,-2.824098322506962,-1,1,0,0
