11
picturesimilarity
11/9/2018	3:29:14 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Correct	Error	Reaction
Main Group	11	11	ratings	Ratings, 330	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1449	
Main Group	11	11	ratings	Ratings, 300	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 300	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 300	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1976	
Main Group	11	11	ratings	Ratings, 65	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 65	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 65	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1806	
Main Group	11	11	ratings	Ratings, 573	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 573	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 573	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1600	
Main Group	11	11	ratings	Ratings, 644	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 644	Image 2 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 644	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1785	
Main Group	11	11	ratings	Ratings, 564	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 564	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 564	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1956	
Main Group	11	11	ratings	Ratings, 110	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 110	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 110	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2386	
Main Group	11	11	ratings	Ratings, 825	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 825	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 825	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1013	
Main Group	11	11	ratings	Ratings, 75	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 75	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 75	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1212	
Main Group	11	11	ratings	Ratings, 565	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 565	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 565	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1062	
Main Group	11	11	ratings	Ratings, 1067	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1067	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1067	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	907	
Main Group	11	11	ratings	Ratings, 350	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 350	Image 2 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 350	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1490	
Main Group	11	11	ratings	Ratings, 1003	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1003	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1003	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1622	
Main Group	11	11	ratings	Ratings, 594	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 594	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 594	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1548	
Main Group	11	11	ratings	Ratings, 1004	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1004	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1004	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	783	
Main Group	11	11	ratings	Ratings, 1008	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1008	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1008	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1527	
Main Group	11	11	ratings	Ratings, 309	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 309	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 309	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1125	
Main Group	11	11	ratings	Ratings, 105	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 105	Image 2 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 105	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	900	
Main Group	11	11	ratings	Ratings, 600	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 600	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 600	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	750	
Main Group	11	11	ratings	Ratings, 960	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 960	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 960	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1517	
Main Group	11	11	ratings	Ratings, 817	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 817	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 817	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	758	
Main Group	11	11	ratings	Ratings, 548	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 548	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 548	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1814	
Main Group	11	11	ratings	Ratings, 542	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 542	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 542	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1305	
Main Group	11	11	ratings	Ratings, 696	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 696	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 696	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1175	
Main Group	11	11	ratings	Ratings, 232	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 232	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 232	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1183	
Main Group	11	11	ratings	Ratings, 471	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 471	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 471	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1687	
Main Group	11	11	ratings	Ratings, 475	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 475	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 475	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1442	
Main Group	11	11	ratings	Ratings, 1106	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1106	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1106	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1209	
Main Group	11	11	ratings	Ratings, 392	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 392	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 392	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	994	
Main Group	11	11	ratings	Ratings, 722	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 722	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 722	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	756	
Main Group	11	11	ratings	Ratings, 150	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 150	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 150	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1321	
Main Group	11	11	ratings	Ratings, 345	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 345	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 345	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1083	
Main Group	11	11	ratings	Ratings, 883	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 883	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 883	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1431	
Main Group	11	11	ratings	Ratings, 285	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 285	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 285	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	856	
Main Group	11	11	ratings	Ratings, 703	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 703	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 703	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	729	
Main Group	11	11	ratings	Ratings, 1177	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1177	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1177	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1280	
Main Group	11	11	ratings	Ratings, 34	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 34	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 34	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1350	
Main Group	11	11	ratings	Ratings, 465	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 465	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 465	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1447	
Main Group	11	11	ratings	Ratings, 373	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 373	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 373	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1316	
Main Group	11	11	ratings	Ratings, 68	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 68	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 68	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1139	
Main Group	11	11	ratings	Ratings, 706	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 706	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 706	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1464	
Main Group	11	11	ratings	Ratings, 536	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 536	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 536	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1046	
Main Group	11	11	ratings	Ratings, 1217	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1217	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1217	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1220	
Main Group	11	11	ratings	Ratings, 755	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 755	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 755	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1683	
Main Group	11	11	ratings	Ratings, 104	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 104	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 104	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	857	
Main Group	11	11	ratings	Ratings, 928	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 928	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 928	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	719	
Main Group	11	11	ratings	Ratings, 688	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 688	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 688	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	943	
Main Group	11	11	ratings	Ratings, 1068	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1068	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1068	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1553	
Main Group	11	11	ratings	Ratings, 407	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 407	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 407	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	945	
Main Group	11	11	ratings	Ratings, 585	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 585	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 585	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2203	
Main Group	11	11	ratings	Ratings, 289	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 289	Image 2 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 289	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1602	
Main Group	11	11	ratings	Ratings, 1088	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1088	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1088	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1469	
Main Group	11	11	ratings	Ratings, 1023	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1023	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1023	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1979	
Main Group	11	11	ratings	Ratings, 845	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 845	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 845	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	860	
Main Group	11	11	ratings	Ratings, 976	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 976	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 976	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	944	
Main Group	11	11	ratings	Ratings, 489	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 489	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 489	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1404	
Main Group	11	11	ratings	Ratings, 519	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 519	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 519	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2079	
Main Group	11	11	ratings	Ratings, 896	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 896	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 896	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1015	
Main Group	11	11	ratings	Ratings, 167	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 167	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 167	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	962	
Main Group	11	11	ratings	Ratings, 74	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 74	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 74	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	945	
Main Group	11	11	ratings	Ratings, 146	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 146	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 146	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2231	
Main Group	11	11	ratings	Ratings, 944	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 944	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 944	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1725	
Main Group	11	11	ratings	Ratings, 339	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 339	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 339	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1416	
Main Group	11	11	ratings	Ratings, 627	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 627	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 627	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	801	
Main Group	11	11	ratings	Ratings, 1094	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1094	Image 2 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1094	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	988	
Main Group	11	11	ratings	Ratings, 333	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 333	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 333	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1108	
Main Group	11	11	ratings	Ratings, 1044	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1044	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1044	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1013	
Main Group	11	11	ratings	Ratings, 1189	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1189	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 1189	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1274	
Main Group	11	11	ratings	Ratings, 331	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 331	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 331	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	960	
Main Group	11	11	ratings	Ratings, 838	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 838	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 838	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	956	
Main Group	11	11	ratings	Ratings, 445	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	11	11	ratings	Ratings, 445	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
