38
picturesimilarity
11/14/2018	4:28:38 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Correct	Error	Reaction
Main Group	38		ratings	Ratings, 1816	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	4028	
Main Group	38		ratings	Ratings, 1686	Image 1 (36, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1686	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1686	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	4107	
Main Group	38		ratings	Ratings, 569	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 569	Image 2 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 569	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	4890	
Main Group	38		ratings	Ratings, 1039	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1039	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1039	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	5679	
Main Group	38		ratings	Ratings, 1755	Image 1 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1755	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1755	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	6390	
Main Group	38		ratings	Ratings, 392	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 392	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 392	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2760	
Main Group	38		ratings	Ratings, 588	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 588	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 588	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	5760	
Main Group	38		ratings	Ratings, 2077	Image 1 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2077	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2077	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	6926	
Main Group	38		ratings	Ratings, 2045	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2045	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2045	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	19825	
Main Group	38		ratings	Ratings, 230	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 230	Image 2 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 230	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2458	
Main Group	38		ratings	Ratings, 1416	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1416	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1416	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	5023	
Main Group	38		ratings	Ratings, 1076	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1076	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1076	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	4801	
Main Group	38		ratings	Ratings, 1591	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1591	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1591	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3522	
Main Group	38		ratings	Ratings, 1255	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1255	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1255	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2563	
Main Group	38		ratings	Ratings, 1228	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1228	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1228	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	4604	
Main Group	38		ratings	Ratings, 378	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 378	Image 2 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 378	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2895	
Main Group	38		ratings	Ratings, 1107	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1107	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1107	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	28605	
Main Group	38		ratings	Ratings, 1853	Image 1 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1853	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1853	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	3857	
Main Group	38		ratings	Ratings, 2118	Image 1 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2118	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2118	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	7568	
Main Group	38		ratings	Ratings, 1385	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1385	Image 2 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1385	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3750	
Main Group	38		ratings	Ratings, 1804	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1804	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1804	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2492	
Main Group	38		ratings	Ratings, 1222	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1222	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1222	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1882	
Main Group	38		ratings	Ratings, 961	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 961	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 961	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	3777	
Main Group	38		ratings	Ratings, 344	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 344	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 344	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	2947	
Main Group	38		ratings	Ratings, 1468	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1468	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1468	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	7405	
Main Group	38		ratings	Ratings, 2268	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2268	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2268	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	5769	
Main Group	38		ratings	Ratings, 1447	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1447	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1447	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	25549	
Main Group	38		ratings	Ratings, 910	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 910	Image 2 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 910	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	5551	
Main Group	38		ratings	Ratings, 549	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 549	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 549	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2190	
Main Group	38		ratings	Ratings, 1531	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1531	Image 2 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1531	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	4118	
Main Group	38		ratings	Ratings, 55	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 55	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 55	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	3229	
Main Group	38		ratings	Ratings, 1653	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1653	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1653	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	7340	
Main Group	38		ratings	Ratings, 691	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 691	Image 2 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 691	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2311	
Main Group	38		ratings	Ratings, 2122	Image 1 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2122	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2122	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2700	
Main Group	38		ratings	Ratings, 1617	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1617	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1617	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	5104	
Main Group	38		ratings	Ratings, 2266	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2266	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2266	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2867	
Main Group	38		ratings	Ratings, 618	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 618	Image 2 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 618	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2221	
Main Group	38		ratings	Ratings, 801	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 801	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 801	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3174	
Main Group	38		ratings	Ratings, 491	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 491	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 491	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	2807	
Main Group	38		ratings	Ratings, 1948	Image 1 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1948	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1948	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3451	
Main Group	38		ratings	Ratings, 403	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 403	Image 2 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 403	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	4466	
Main Group	38		ratings	Ratings, 1680	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1680	Image 2 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1680	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	4072	
Main Group	38		ratings	Ratings, 1585	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1585	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1585	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3418	
Main Group	38		ratings	Ratings, 1876	Image 1 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1876	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1876	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3365	
Main Group	38		ratings	Ratings, 758	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 758	Image 2 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 758	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	872	
Main Group	38		ratings	Ratings, 534	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 534	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 534	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	7541	
Main Group	38		ratings	Ratings, 842	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 842	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 842	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	6627	
Main Group	38		ratings	Ratings, 772	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 772	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 772	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	1613	
Main Group	38		ratings	Ratings, 666	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 666	Image 2 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 666	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	16995	
Main Group	38		ratings	Ratings, 1277	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1277	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1277	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3278	
Main Group	38		ratings	Ratings, 791	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 791	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 791	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	11759	
Main Group	38		ratings	Ratings, 1013	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1013	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1013	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3174	
Main Group	38		ratings	Ratings, 331	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 331	Image 2 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 331	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	5833	
Main Group	38		ratings	Ratings, 520	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 520	Image 2 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 520	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	4717	
Main Group	38		ratings	Ratings, 472	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 472	Image 2 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 472	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	3533	
Main Group	38		ratings	Ratings, 1992	Image 1 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1992	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1992	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2375	
Main Group	38		ratings	Ratings, 1777	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1777	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1777	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	7211	
Main Group	38		ratings	Ratings, 260	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 260	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 260	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	4460	
Main Group	38		ratings	Ratings, 1700	Image 1 (36, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1700	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1700	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	14054	
Main Group	38		ratings	Ratings, 1668	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1668	Image 2 (36, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1668	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2654	
Main Group	38		ratings	Ratings, 249	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 249	Image 2 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 249	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	3125	
Main Group	38		ratings	Ratings, 1157	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1157	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1157	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2632	
Main Group	38		ratings	Ratings, 2088	Image 1 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2088	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2088	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	9605	
Main Group	38		ratings	Ratings, 480	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 480	Image 2 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 480	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	39510	
Main Group	38		ratings	Ratings, 354	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 354	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 354	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	8677	
Main Group	38		ratings	Ratings, 1951	Image 1 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1951	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 1951	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	8481	
Main Group	38		ratings	Ratings, 2302	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2302	Image 2 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2302	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	4273	
Main Group	38		ratings	Ratings, 861	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 861	Image 2 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 861	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2583	
Main Group	38		ratings	Ratings, 868	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 868	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 868	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2486	
Main Group	38		ratings	Ratings, 2016	Image 1 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2016	Image 2 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 2016	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	6035	
Main Group	38		ratings	Ratings, 714	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 714	Image 2 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	38		ratings	Ratings, 714	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2994	
Main Group	38		ratings	Ratings, 2184	Image 1 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
