23
picturesimilarity
11/13/2018	12:32:22 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Correct	Error	Reaction
Main Group	23	23	ratings	Ratings, 269	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 269	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 269	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	4459	
Main Group	23	23	ratings	Ratings, 192	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 192	Image 2 (10, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 192	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	7489	
Main Group	23	23	ratings	Ratings, 116	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 116	Image 2 (12, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 116	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	8015	
Main Group	23	23	ratings	Ratings, 208	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 208	Image 2 (13, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 208	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	31665	
Main Group	23	23	ratings	Ratings, 152	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 152	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 152	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	5720	
Main Group	23	23	ratings	Ratings, 513	Image 1 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 513	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 513	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	9873	
Main Group	23	23	ratings	Ratings, 583	Image 1 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 583	Image 2 (11, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 583	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	10196	
Main Group	23	23	ratings	Ratings, 80	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 80	Image 2 (2, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 80	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	20605	
Main Group	23	23	ratings	Ratings, 164	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 164	Image 2 (8, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 164	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	8180	
Main Group	23	23	ratings	Ratings, 361	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 361	Image 2 (10, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 361	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	13725	
Main Group	23	23	ratings	Ratings, 339	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 339	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 339	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	13379	
Main Group	23	23	ratings	Ratings, 323	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 323	Image 2 (11, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 323	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	14089	
Main Group	23	23	ratings	Ratings, 545	Image 1 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 545	Image 2 (12, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 545	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	30681	
Main Group	23	23	ratings	Ratings, 342	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 342	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 342	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	6614	
Main Group	23	23	ratings	Ratings, 399	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 399	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 399	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	7273	
Main Group	23	23	ratings	Ratings, 327	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 327	Image 2 (2, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 327	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3884	
Main Group	23	23	ratings	Ratings, 438	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 438	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 438	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	11205	
Main Group	23	23	ratings	Ratings, 215	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 215	Image 2 (7, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 215	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	12889	
Main Group	23	23	ratings	Ratings, 25	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 25	Image 2 (12, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 25	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	11123	
Main Group	23	23	ratings	Ratings, 305	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 305	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 305	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	21834	
Main Group	23	23	ratings	Ratings, 5	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 5	Image 2 (5, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 5	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	4127	
Main Group	23	23	ratings	Ratings, 332	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 332	Image 2 (7, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 332	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	6979	
Main Group	23	23	ratings	Ratings, 17	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 17	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 17	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	8598	
Main Group	23	23	ratings	Ratings, 282	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 282	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 282	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	2662	
Main Group	23	23	ratings	Ratings, 36	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 36	Image 2 (10, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 36	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	4403	
Main Group	23	23	ratings	Ratings, 126	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 126	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 126	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	7066	
Main Group	23	23	ratings	Ratings, 365	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 365	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 365	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	50203	
Main Group	23	23	ratings	Ratings, 500	Image 1 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 500	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 500	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	3263	
Main Group	23	23	ratings	Ratings, 219	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 219	Image 2 (11, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 219	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	4686	
Main Group	23	23	ratings	Ratings, 405	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 405	Image 2 (2, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 405	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	13528	
Main Group	23	23	ratings	Ratings, 191	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 191	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 191	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	4069	
Main Group	23	23	ratings	Ratings, 390	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 390	Image 2 (13, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 390	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2646	
Main Group	23	23	ratings	Ratings, 384	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 384	Image 2 (7, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 384	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	5102	
Main Group	23	23	ratings	Ratings, 34	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 34	Image 2 (8, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 34	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	4014	
Main Group	23	23	ratings	Ratings, 128	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 128	Image 2 (11, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 128	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	2834	
Main Group	23	23	ratings	Ratings, 597	Image 1 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 597	Image 2 (12, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 597	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	6115	
Main Group	23	23	ratings	Ratings, 512	Image 1 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 512	Image 2 (5, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 512	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1937	
Main Group	23	23	ratings	Ratings, 601	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 601	Image 2 (3, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 601	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3860	
Main Group	23	23	ratings	Ratings, 263	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 263	Image 2 (3, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 263	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	7778	
Main Group	23	23	ratings	Ratings, 284	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 284	Image 2 (11, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 284	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	3957	
Main Group	23	23	ratings	Ratings, 363	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 363	Image 2 (12, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 363	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	3614	
Main Group	23	23	ratings	Ratings, 318	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 318	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 318	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	5688	
Main Group	23	23	ratings	Ratings, 82	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 82	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 82	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	5686	
Main Group	23	23	ratings	Ratings, 49	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 49	Image 2 (10, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 49	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	14883	
Main Group	23	23	ratings	Ratings, 262	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 262	Image 2 (2, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 262	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3059	
Main Group	23	23	ratings	Ratings, 618	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 618	Image 2 (7, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 618	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	3512	
Main Group	23	23	ratings	Ratings, 445	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 445	Image 2 (3, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 445	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	5443	
Main Group	23	23	ratings	Ratings, 311	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 311	Image 2 (12, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 311	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	9575	
Main Group	23	23	ratings	Ratings, 83	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 83	Image 2 (5, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 83	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	5954	
Main Group	23	23	ratings	Ratings, 388	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 388	Image 2 (11, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 388	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1660	
Main Group	23	23	ratings	Ratings, 467	Image 1 (36, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 467	Image 2 (12, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 467	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	3567	
Main Group	23	23	ratings	Ratings, 373	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 373	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 373	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	7091	
Main Group	23	23	ratings	Ratings, 234	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 234	Image 2 (13, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 234	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2745	
Main Group	23	23	ratings	Ratings, 235	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 235	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 235	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	13829	
Main Group	23	23	ratings	Ratings, 33	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 33	Image 2 (7, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 33	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	8849	
Main Group	23	23	ratings	Ratings, 541	Image 1 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 541	Image 2 (8, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 541	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2914	
Main Group	23	23	ratings	Ratings, 321	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 321	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 321	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2905	
Main Group	23	23	ratings	Ratings, 277	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 277	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 277	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	3899	
Main Group	23	23	ratings	Ratings, 205	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 205	Image 2 (10, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 205	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	5412	
Main Group	23	23	ratings	Ratings, 422	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 422	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 422	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	5685	
Main Group	23	23	ratings	Ratings, 493	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 493	Image 2 (12, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 493	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	4042	
Main Group	23	23	ratings	Ratings, 482	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 482	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 482	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2374	
Main Group	23	23	ratings	Ratings, 58	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 58	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 58	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2784	
Main Group	23	23	ratings	Ratings, 162	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 162	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 162	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3197	
Main Group	23	23	ratings	Ratings, 485	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 485	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 485	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3267	
Main Group	23	23	ratings	Ratings, 108	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 108	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 108	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3110	
Main Group	23	23	ratings	Ratings, 619	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 619	Image 2 (8, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 619	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3016	
Main Group	23	23	ratings	Ratings, 425	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 425	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 425	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	3622	
Main Group	23	23	ratings	Ratings, 349	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 349	Image 2 (11, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 349	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	4970	
Main Group	23	23	ratings	Ratings, 150	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 150	Image 2 (7, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 150	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	7228	
Main Group	23	23	ratings	Ratings, 381	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 381	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 381	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2825	
Main Group	23	23	ratings	Ratings, 138	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 138	Image 2 (8, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 138	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	7457	
Main Group	23	23	ratings	Ratings, 250	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 250	Image 2 (3, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 250	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2487	
Main Group	23	23	ratings	Ratings, 406	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 406	Image 2 (3, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 406	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	4452	
Main Group	23	23	ratings	Ratings, 604	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 604	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 604	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2410	
Main Group	23	23	ratings	Ratings, 320	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 320	Image 2 (8, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	23	23	ratings	Ratings, 320	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2695	
Main Group	23	23	ratings	Ratings, 517	Image 1 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
