15
picturesimilarity
11/12/2018	12:20:27 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Correct	Error	Reaction
Main Group	15		ratings	Ratings, 699	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 699	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 699	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2338	
Main Group	15		ratings	Ratings, 804	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 804	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 804	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1045	
Main Group	15		ratings	Ratings, 900	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 900	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 900	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2403	
Main Group	15		ratings	Ratings, 833	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 833	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 833	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1097	
Main Group	15		ratings	Ratings, 16	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 16	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 16	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1142	
Main Group	15		ratings	Ratings, 432	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 432	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 432	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1427	
Main Group	15		ratings	Ratings, 541	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 541	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 541	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1165	
Main Group	15		ratings	Ratings, 1047	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1047	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1047	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1307	
Main Group	15		ratings	Ratings, 713	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 713	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 713	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1184	
Main Group	15		ratings	Ratings, 708	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 708	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 708	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1282	
Main Group	15		ratings	Ratings, 557	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 557	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 557	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1193	
Main Group	15		ratings	Ratings, 901	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 901	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 901	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1376	
Main Group	15		ratings	Ratings, 988	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 988	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 988	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1786	
Main Group	15		ratings	Ratings, 610	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 610	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 610	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1606	
Main Group	15		ratings	Ratings, 377	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 377	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 377	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1117	
Main Group	15		ratings	Ratings, 182	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 182	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 182	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1862	
Main Group	15		ratings	Ratings, 912	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 912	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 912	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3172	
Main Group	15		ratings	Ratings, 1030	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1030	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1030	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1099	
Main Group	15		ratings	Ratings, 945	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 945	Image 2 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 945	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	4054	
Main Group	15		ratings	Ratings, 1130	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1130	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1130	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1192	
Main Group	15		ratings	Ratings, 1190	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1190	Image 2 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1190	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1173	
Main Group	15		ratings	Ratings, 462	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 462	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 462	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1878	
Main Group	15		ratings	Ratings, 548	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 548	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 548	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1902	
Main Group	15		ratings	Ratings, 1079	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1079	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1079	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	956	
Main Group	15		ratings	Ratings, 762	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 762	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 762	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	3199	
Main Group	15		ratings	Ratings, 657	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 657	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 657	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1121	
Main Group	15		ratings	Ratings, 896	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 896	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 896	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1743	
Main Group	15		ratings	Ratings, 619	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 619	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 619	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1449	
Main Group	15		ratings	Ratings, 666	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 666	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 666	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1865	
Main Group	15		ratings	Ratings, 1078	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1078	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1078	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1703	
Main Group	15		ratings	Ratings, 893	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 893	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 893	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1205	
Main Group	15		ratings	Ratings, 98	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 98	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 98	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1884	
Main Group	15		ratings	Ratings, 1162	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1162	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1162	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2255	
Main Group	15		ratings	Ratings, 8	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 8	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 8	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1139	
Main Group	15		ratings	Ratings, 815	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 815	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 815	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	4480	
Main Group	15		ratings	Ratings, 460	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 460	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 460	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1449	
Main Group	15		ratings	Ratings, 516	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 516	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 516	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1538	
Main Group	15		ratings	Ratings, 104	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 104	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 104	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1461	
Main Group	15		ratings	Ratings, 771	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 771	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 771	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	10542	
Main Group	15		ratings	Ratings, 1053	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1053	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1053	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2331	
Main Group	15		ratings	Ratings, 858	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 858	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 858	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	936	
Main Group	15		ratings	Ratings, 1017	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1017	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	15		ratings	Ratings, 1017	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	574	
Main Group	15		ratings	Ratings, 664	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
