20
picturesimilarity
11/13/2018	10:57:19 AM

Participant	Participant	Session	Block	Trial	Event	Participant		Correct	Error	Reaction
Main Group	20		ratings	Ratings, 338	Image 2 (13, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 338	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2379	
Main Group	20		ratings	Ratings, 512	Image 1 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 512	Image 2 (5, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 512	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	2274	
Main Group	20		ratings	Ratings, 49	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 49	Image 2 (10, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 49	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2634	
Main Group	20		ratings	Ratings, 313	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 313	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 313	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1768	
Main Group	20		ratings	Ratings, 194	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 194	Image 2 (12, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 194	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1346	
Main Group	20		ratings	Ratings, 79	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 79	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 79	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	6535	
Main Group	20		ratings	Ratings, 607	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 607	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 607	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2122	
Main Group	20		ratings	Ratings, 165	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 165	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 165	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	6584	
Main Group	20		ratings	Ratings, 575	Image 1 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 575	Image 2 (3, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 575	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1541	
Main Group	20		ratings	Ratings, 22	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 22	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 22	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1841	
Main Group	20		ratings	Ratings, 541	Image 1 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 541	Image 2 (8, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 541	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	890	
Main Group	20		ratings	Ratings, 47	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 47	Image 2 (8, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 47	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	923	
Main Group	20		ratings	Ratings, 264	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 264	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 264	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	693	
Main Group	20		ratings	Ratings, 249	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 249	Image 2 (2, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 249	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1008	
Main Group	20		ratings	Ratings, 392	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 392	Image 2 (2, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 392	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	697	
Main Group	20		ratings	Ratings, 382	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 382	Image 2 (5, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 382	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	638	
Main Group	20		ratings	Ratings, 252	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 252	Image 2 (5, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 252	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1031	
Main Group	20		ratings	Ratings, 6	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 6	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 6	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1710	
Main Group	20		ratings	Ratings, 549	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 549	Image 2 (3, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 549	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2781	
Main Group	20		ratings	Ratings, 37	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 37	Image 2 (11, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 37	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1207	
Main Group	20		ratings	Ratings, 621	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 621	Image 2 (10, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 621	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	987	
Main Group	20		ratings	Ratings, 432	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 432	Image 2 (3, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 432	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2415	
Main Group	20		ratings	Ratings, 474	Image 1 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 474	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 474	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1353	
Main Group	20		ratings	Ratings, 599	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 599	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 599	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	636	
Main Group	20		ratings	Ratings, 574	Image 1 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 574	Image 2 (2, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 574	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	717	
Main Group	20		ratings	Ratings, 600	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 600	Image 2 (2, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 600	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	830	
Main Group	20		ratings	Ratings, 19	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 19	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 19	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1180	
Main Group	20		ratings	Ratings, 542	Image 1 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 542	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 542	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2435	
Main Group	20		ratings	Ratings, 180	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 180	Image 2 (11, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 180	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	815	
Main Group	20		ratings	Ratings, 386	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 386	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 386	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	741	
Main Group	20		ratings	Ratings, 228	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 228	Image 2 (7, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 228	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1179	
Main Group	20		ratings	Ratings, 517	Image 1 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 517	Image 2 (10, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 517	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	6316	
Main Group	20		ratings	Ratings, 609	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 609	Image 2 (11, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 609	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1615	
Main Group	20		ratings	Ratings, 160	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 160	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 160	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	917	
Main Group	20		ratings	Ratings, 374	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 374	Image 2 (10, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 374	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1687	
Main Group	20		ratings	Ratings, 290	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 290	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 290	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	880	
Main Group	20		ratings	Ratings, 484	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 484	Image 2 (3, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 484	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1250	
Main Group	20		ratings	Ratings, 482	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 482	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 482	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	936	
Main Group	20		ratings	Ratings, 370	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 370	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 370	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	4763	
Main Group	20		ratings	Ratings, 525	Image 1 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 525	Image 2 (5, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 525	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1431	
Main Group	20		ratings	Ratings, 221	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 221	Image 2 (13, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 221	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	907	
Main Group	20		ratings	Ratings, 77	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 77	Image 2 (12, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 77	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	812	
Main Group	20		ratings	Ratings, 5	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 5	Image 2 (5, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 5	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	816	
Main Group	20		ratings	Ratings, 327	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 327	Image 2 (2, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 327	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	150	
Main Group	20		ratings	Ratings, 560	Image 1 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 560	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 560	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3298	
Main Group	20		ratings	Ratings, 446	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 446	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 446	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1268	
Main Group	20		ratings	Ratings, 247	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 247	Image 2 (13, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 247	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	977	
Main Group	20		ratings	Ratings, 586	Image 1 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 586	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 586	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	629	
Main Group	20		ratings	Ratings, 163	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 163	Image 2 (7, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 163	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2042	
Main Group	20		ratings	Ratings, 107	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 107	Image 2 (3, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 107	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2251	
Main Group	20		ratings	Ratings, 257	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 257	Image 2 (10, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 257	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1247	
Main Group	20		ratings	Ratings, 113	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 113	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 113	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	786	
Main Group	20		ratings	Ratings, 244	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 244	Image 2 (10, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 244	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	675	
Main Group	20		ratings	Ratings, 151	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 151	Image 2 (8, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 151	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1612	
Main Group	20		ratings	Ratings, 299	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 299	Image 2 (13, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 299	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1272	
Main Group	20		ratings	Ratings, 461	Image 1 (36, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 461	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 461	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1950	
Main Group	20		ratings	Ratings, 235	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 235	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 235	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	756	
Main Group	20		ratings	Ratings, 190	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 190	Image 2 (8, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 190	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1689	
Main Group	20		ratings	Ratings, 396	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 396	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 396	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	948	
Main Group	20		ratings	Ratings, 132	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 132	Image 2 (2, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 132	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1469	
Main Group	20		ratings	Ratings, 558	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 558	Image 2 (12, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 558	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	989	
Main Group	20		ratings	Ratings, 394	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 394	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 394	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1194	
Main Group	20		ratings	Ratings, 58	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 58	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 58	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	774	
Main Group	20		ratings	Ratings, 339	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 339	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 339	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	925	
Main Group	20		ratings	Ratings, 70	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 70	Image 2 (5, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 70	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	705	
Main Group	20		ratings	Ratings, 66	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 66	Image 2 (1, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 66	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	699	
Main Group	20		ratings	Ratings, 385	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 385	Image 2 (8, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 385	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	905	
Main Group	20		ratings	Ratings, 342	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 342	Image 2 (4, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 342	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	832	
Main Group	20		ratings	Ratings, 230	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 230	Image 2 (9, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 230	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1476	
Main Group	20		ratings	Ratings, 539	Image 1 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 539	Image 2 (6, fUTure_data.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 539	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3093	
Main Group	20		ratings	Ratings, 297	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	20		ratings	Ratings, 297	Image 2 (11, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
