30
picturesimilarity
11/14/2018	11:24:01 AM

Participant	Participant	Session	Block	Trial	Event	Participant		Correct	Error	Reaction
Main Group	30		ratings	Ratings, 1009	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1009	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1009	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2292	
Main Group	30		ratings	Ratings, 2167	Image 1 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2167	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2167	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	3230	
Main Group	30		ratings	Ratings, 1782	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1782	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1782	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	4424	
Main Group	30		ratings	Ratings, 1160	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1160	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1160	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1774	
Main Group	30		ratings	Ratings, 1037	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1037	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1037	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2602	
Main Group	30		ratings	Ratings, 1483	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1483	Image 2 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1483	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3614	
Main Group	30		ratings	Ratings, 1869	Image 1 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1869	Image 2 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1869	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	2567	
Main Group	30		ratings	Ratings, 329	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 329	Image 2 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 329	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2674	
Main Group	30		ratings	Ratings, 2063	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2063	Image 2 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2063	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3372	
Main Group	30		ratings	Ratings, 115	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 115	Image 2 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 115	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2500	
Main Group	30		ratings	Ratings, 216	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 216	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 216	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2920	
Main Group	30		ratings	Ratings, 678	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 678	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 678	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	2623	
Main Group	30		ratings	Ratings, 1798	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1798	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1798	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2076	
Main Group	30		ratings	Ratings, 799	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 799	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 799	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2762	
Main Group	30		ratings	Ratings, 1993	Image 1 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1993	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1993	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	4240	
Main Group	30		ratings	Ratings, 1493	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1493	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1493	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	5519	
Main Group	30		ratings	Ratings, 1638	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1638	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1638	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	3437	
Main Group	30		ratings	Ratings, 1435	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1435	Image 2 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1435	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	4635	
Main Group	30		ratings	Ratings, 993	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 993	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 993	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	2093	
Main Group	30		ratings	Ratings, 317	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 317	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 317	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	3777	
Main Group	30		ratings	Ratings, 671	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 671	Image 2 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 671	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2277	
Main Group	30		ratings	Ratings, 540	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 540	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 540	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	2608	
Main Group	30		ratings	Ratings, 2227	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2227	Image 2 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2227	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3990	
Main Group	30		ratings	Ratings, 1517	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1517	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1517	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2909	
Main Group	30		ratings	Ratings, 1508	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1508	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1508	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2657	
Main Group	30		ratings	Ratings, 2182	Image 1 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2182	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2182	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2881	
Main Group	30		ratings	Ratings, 350	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 350	Image 2 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 350	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	2593	
Main Group	30		ratings	Ratings, 2062	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2062	Image 2 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2062	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2393	
Main Group	30		ratings	Ratings, 1464	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1464	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1464	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	6926	
Main Group	30		ratings	Ratings, 1951	Image 1 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1951	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1951	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2348	
Main Group	30		ratings	Ratings, 2001	Image 1 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2001	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2001	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2182	
Main Group	30		ratings	Ratings, 2127	Image 1 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2127	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2127	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	4462	
Main Group	30		ratings	Ratings, 1112	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1112	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1112	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	3203	
Main Group	30		ratings	Ratings, 2189	Image 1 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2189	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2189	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2830	
Main Group	30		ratings	Ratings, 1319	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1319	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1319	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	3232	
Main Group	30		ratings	Ratings, 33	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 33	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 33	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2847	
Main Group	30		ratings	Ratings, 1342	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1342	Image 2 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1342	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2466	
Main Group	30		ratings	Ratings, 2258	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2258	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2258	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	6252	
Main Group	30		ratings	Ratings, 2036	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2036	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2036	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2579	
Main Group	30		ratings	Ratings, 1952	Image 1 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1952	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1952	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3022	
Main Group	30		ratings	Ratings, 104	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 104	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 104	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2759	
Main Group	30		ratings	Ratings, 1635	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1635	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1635	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	3080	
Main Group	30		ratings	Ratings, 518	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 518	Image 2 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 518	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2279	
Main Group	30		ratings	Ratings, 58	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 58	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 58	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	3230	
Main Group	30		ratings	Ratings, 1800	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1800	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1800	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	3366	
Main Group	30		ratings	Ratings, 2108	Image 1 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2108	Image 2 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2108	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	2909	
Main Group	30		ratings	Ratings, 815	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 815	Image 2 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 815	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2431	
Main Group	30		ratings	Ratings, 285	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 285	Image 2 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 285	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3051	
Main Group	30		ratings	Ratings, 2186	Image 1 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2186	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2186	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3542	
Main Group	30		ratings	Ratings, 1154	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1154	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1154	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2133	
Main Group	30		ratings	Ratings, 1610	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1610	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1610	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2226	
Main Group	30		ratings	Ratings, 1808	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1808	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1808	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2954	
Main Group	30		ratings	Ratings, 181	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 181	Image 2 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 181	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2436	
Main Group	30		ratings	Ratings, 2240	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2240	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2240	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1928	
Main Group	30		ratings	Ratings, 941	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 941	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 941	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	4305	
Main Group	30		ratings	Ratings, 10	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 10	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 10	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2589	
Main Group	30		ratings	Ratings, 1007	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1007	Image 2 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1007	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2438	
Main Group	30		ratings	Ratings, 1418	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1418	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1418	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2441	
Main Group	30		ratings	Ratings, 124	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 124	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 124	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	4548	
Main Group	30		ratings	Ratings, 2100	Image 1 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2100	Image 2 (36, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2100	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2343	
Main Group	30		ratings	Ratings, 734	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 734	Image 2 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 734	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2545	
Main Group	30		ratings	Ratings, 2064	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2064	Image 2 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2064	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1733	
Main Group	30		ratings	Ratings, 855	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 855	Image 2 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 855	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	1827	
Main Group	30		ratings	Ratings, 1751	Image 1 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1751	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1751	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2098	
Main Group	30		ratings	Ratings, 912	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 912	Image 2 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 912	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	3466	
Main Group	30		ratings	Ratings, 233	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 233	Image 2 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 233	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1865	
Main Group	30		ratings	Ratings, 711	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 711	Image 2 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 711	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1652	
Main Group	30		ratings	Ratings, 2260	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2260	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2260	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1646	
Main Group	30		ratings	Ratings, 2283	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2283	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2283	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1831	
Main Group	30		ratings	Ratings, 1737	Image 1 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1737	Image 2 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 1737	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2231	
Main Group	30		ratings	Ratings, 754	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 754	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 754	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1632	
Main Group	30		ratings	Ratings, 707	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 707	Image 2 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 707	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2306	
Main Group	30		ratings	Ratings, 987	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 987	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 987	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2032	
Main Group	30		ratings	Ratings, 2297	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2297	Image 2 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	30		ratings	Ratings, 2297	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2126	
Main Group	30		ratings	Ratings, 57	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
