39
picturesimilarity
11/14/2018	4:30:07 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Correct	Error	Reaction
Main Group	39		ratings	Ratings, 285	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	8140	
Main Group	39		ratings	Ratings, 190	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 190	Image 2 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 190	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	4291	
Main Group	39		ratings	Ratings, 952	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 952	Image 2 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 952	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	6787	
Main Group	39		ratings	Ratings, 1114	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1114	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1114	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	5584	
Main Group	39		ratings	Ratings, 347	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 347	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 347	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	29748	
Main Group	39		ratings	Ratings, 44	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 44	Image 2 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 44	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3451	
Main Group	39		ratings	Ratings, 1662	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1662	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1662	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	4951	
Main Group	39		ratings	Ratings, 2242	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2242	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2242	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	7027	
Main Group	39		ratings	Ratings, 1419	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1419	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1419	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2319	
Main Group	39		ratings	Ratings, 523	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 523	Image 2 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 523	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3548	
Main Group	39		ratings	Ratings, 1700	Image 1 (36, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1700	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1700	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	11689	
Main Group	39		ratings	Ratings, 374	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 374	Image 2 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 374	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	3132	
Main Group	39		ratings	Ratings, 994	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 994	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 994	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	16519	
Main Group	39		ratings	Ratings, 601	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 601	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 601	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	10651	
Main Group	39		ratings	Ratings, 2040	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2040	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2040	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	16875	
Main Group	39		ratings	Ratings, 1802	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1802	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1802	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2845	
Main Group	39		ratings	Ratings, 620	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 620	Image 2 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 620	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2652	
Main Group	39		ratings	Ratings, 214	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 214	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 214	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	6435	
Main Group	39		ratings	Ratings, 567	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 567	Image 2 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 567	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2448	
Main Group	39		ratings	Ratings, 1066	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1066	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1066	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2458	
Main Group	39		ratings	Ratings, 1133	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1133	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1133	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	3628	
Main Group	39		ratings	Ratings, 751	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 751	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 751	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2293	
Main Group	39		ratings	Ratings, 688	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 688	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 688	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2128	
Main Group	39		ratings	Ratings, 1397	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1397	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1397	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	94113	
Main Group	39		ratings	Ratings, 2043	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2043	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2043	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	5417	
Main Group	39		ratings	Ratings, 1425	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1425	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1425	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	5373	
Main Group	39		ratings	Ratings, 841	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 841	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 841	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	5931	
Main Group	39		ratings	Ratings, 1434	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1434	Image 2 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1434	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2965	
Main Group	39		ratings	Ratings, 2090	Image 1 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2090	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2090	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	3783	
Main Group	39		ratings	Ratings, 1669	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1669	Image 2 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1669	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1638	
Main Group	39		ratings	Ratings, 1966	Image 1 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1966	Image 2 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1966	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	1465	
Main Group	39		ratings	Ratings, 1295	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1295	Image 2 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1295	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	3145	
Main Group	39		ratings	Ratings, 2155	Image 1 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2155	Image 2 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2155	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	4579	
Main Group	39		ratings	Ratings, 1867	Image 1 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1867	Image 2 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1867	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	4719	
Main Group	39		ratings	Ratings, 351	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 351	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 351	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2563	
Main Group	39		ratings	Ratings, 557	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 557	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 557	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2238	
Main Group	39		ratings	Ratings, 348	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 348	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 348	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2294	
Main Group	39		ratings	Ratings, 1398	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1398	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1398	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2796	
Main Group	39		ratings	Ratings, 1228	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1228	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1228	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1737	
Main Group	39		ratings	Ratings, 32	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 32	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 32	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2061	
Main Group	39		ratings	Ratings, 2026	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2026	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2026	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	3330	
Main Group	39		ratings	Ratings, 116	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 116	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 116	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2422	
Main Group	39		ratings	Ratings, 493	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 493	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 493	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2853	
Main Group	39		ratings	Ratings, 838	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 838	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 838	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1140	
Main Group	39		ratings	Ratings, 525	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 525	Image 2 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 525	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1259	
Main Group	39		ratings	Ratings, 1869	Image 1 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1869	Image 2 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1869	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3004	
Main Group	39		ratings	Ratings, 872	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 872	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 872	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1899	
Main Group	39		ratings	Ratings, 822	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 822	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 822	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	4964	
Main Group	39		ratings	Ratings, 16	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 16	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 16	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2003	
Main Group	39		ratings	Ratings, 777	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 777	Image 2 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 777	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1947	
Main Group	39		ratings	Ratings, 199	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 199	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 199	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1335	
Main Group	39		ratings	Ratings, 1108	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1108	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1108	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1663	
Main Group	39		ratings	Ratings, 2087	Image 1 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2087	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2087	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1265	
Main Group	39		ratings	Ratings, 1612	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1612	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1612	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1296	
Main Group	39		ratings	Ratings, 1413	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1413	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1413	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1478	
Main Group	39		ratings	Ratings, 961	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 961	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 961	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1792	
Main Group	39		ratings	Ratings, 1731	Image 1 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1731	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1731	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2519	
Main Group	39		ratings	Ratings, 1143	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1143	Image 2 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1143	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	4170	
Main Group	39		ratings	Ratings, 1992	Image 1 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1992	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1992	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1301	
Main Group	39		ratings	Ratings, 958	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 958	Image 2 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 958	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2270	
Main Group	39		ratings	Ratings, 1831	Image 1 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1831	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1831	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1889	
Main Group	39		ratings	Ratings, 1103	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1103	Image 2 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1103	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	780	
Main Group	39		ratings	Ratings, 3	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 3	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 3	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	959	
Main Group	39		ratings	Ratings, 519	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 519	Image 2 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 519	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1095	
Main Group	39		ratings	Ratings, 1279	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1279	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1279	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1443	
Main Group	39		ratings	Ratings, 1211	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1211	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1211	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1306	
Main Group	39		ratings	Ratings, 2219	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2219	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 2219	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1333	
Main Group	39		ratings	Ratings, 391	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 391	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 391	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	917	
Main Group	39		ratings	Ratings, 1679	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1679	Image 2 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1679	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1012	
Main Group	39		ratings	Ratings, 433	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 433	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 433	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	967	
Main Group	39		ratings	Ratings, 1033	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1033	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1033	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	984	
Main Group	39		ratings	Ratings, 1767	Image 1 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1767	Image 2 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1767	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	984	
Main Group	39		ratings	Ratings, 427	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 427	Image 2 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 427	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	742	
Main Group	39		ratings	Ratings, 260	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 260	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 260	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	907	
Main Group	39		ratings	Ratings, 1173	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1173	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1173	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	352	
Main Group	39		ratings	Ratings, 167	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 167	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 167	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	418	
Main Group	39		ratings	Ratings, 482	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 482	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 482	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	675	
Main Group	39		ratings	Ratings, 1668	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1668	Image 2 (36, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 1668	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	436	
Main Group	39		ratings	Ratings, 680	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 680	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	39		ratings	Ratings, 680	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	1311	
