27
picturesimilarity
11/13/2018	4:34:34 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Correct	Error	Reaction
Main Group	27		ratings	Ratings, 1777	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1777	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2059	
Main Group	27		ratings	Ratings, 1751	Image 1 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1751	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1751	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1811	
Main Group	27		ratings	Ratings, 857	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 857	Image 2 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 857	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3560	
Main Group	27		ratings	Ratings, 802	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 802	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 802	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	668	
Main Group	27		ratings	Ratings, 1032	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1032	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1032	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3409	
Main Group	27		ratings	Ratings, 648	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 648	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 648	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1308	
Main Group	27		ratings	Ratings, 81	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 81	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 81	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1001	
Main Group	27		ratings	Ratings, 2110	Image 1 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2110	Image 2 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2110	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	826	
Main Group	27		ratings	Ratings, 2170	Image 1 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2170	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2170	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	3661	
Main Group	27		ratings	Ratings, 85	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 85	Image 2 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 85	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	944	
Main Group	27		ratings	Ratings, 1596	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1596	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1596	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1665	
Main Group	27		ratings	Ratings, 351	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 351	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 351	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1321	
Main Group	27		ratings	Ratings, 1196	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1196	Image 2 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1196	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	963	
Main Group	27		ratings	Ratings, 334	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 334	Image 2 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 334	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	989	
Main Group	27		ratings	Ratings, 1885	Image 1 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1885	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1885	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1877	
Main Group	27		ratings	Ratings, 1367	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1367	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1367	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2240	
Main Group	27		ratings	Ratings, 385	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 385	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 385	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	4111	
Main Group	27		ratings	Ratings, 477	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 477	Image 2 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 477	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	950	
Main Group	27		ratings	Ratings, 1123	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1123	Image 2 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1123	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2062	
Main Group	27		ratings	Ratings, 2189	Image 1 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2189	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2189	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2096	
Main Group	27		ratings	Ratings, 1581	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1581	Image 2 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1581	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	880	
Main Group	27		ratings	Ratings, 109	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 109	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 109	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	893	
Main Group	27		ratings	Ratings, 524	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 524	Image 2 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 524	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	798	
Main Group	27		ratings	Ratings, 913	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 913	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 913	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	969	
Main Group	27		ratings	Ratings, 2223	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2223	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2223	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	4309	
Main Group	27		ratings	Ratings, 31	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 31	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 31	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1442	
Main Group	27		ratings	Ratings, 397	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 397	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 397	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1168	
Main Group	27		ratings	Ratings, 457	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 457	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 457	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	718	
Main Group	27		ratings	Ratings, 871	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 871	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 871	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1122	
Main Group	27		ratings	Ratings, 1854	Image 1 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1854	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1854	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3344	
Main Group	27		ratings	Ratings, 2235	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2235	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2235	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2048	
Main Group	27		ratings	Ratings, 406	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 406	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 406	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1104	
Main Group	27		ratings	Ratings, 1599	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1599	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1599	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1664	
Main Group	27		ratings	Ratings, 2053	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2053	Image 2 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2053	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	850	
Main Group	27		ratings	Ratings, 1082	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1082	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1082	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2909	
Main Group	27		ratings	Ratings, 1397	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1397	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1397	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1054	
Main Group	27		ratings	Ratings, 1538	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1538	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1538	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3209	
Main Group	27		ratings	Ratings, 476	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 476	Image 2 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 476	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1424	
Main Group	27		ratings	Ratings, 1144	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1144	Image 2 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1144	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	852	
Main Group	27		ratings	Ratings, 278	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 278	Image 2 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 278	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2348	
Main Group	27		ratings	Ratings, 1384	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1384	Image 2 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1384	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2306	
Main Group	27		ratings	Ratings, 1597	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1597	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1597	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1294	
Main Group	27		ratings	Ratings, 1050	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1050	Image 2 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1050	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1985	
Main Group	27		ratings	Ratings, 2249	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2249	Image 2 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2249	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	714	
Main Group	27		ratings	Ratings, 692	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 692	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 692	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	944	
Main Group	27		ratings	Ratings, 1541	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1541	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1541	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2088	
Main Group	27		ratings	Ratings, 1382	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1382	Image 2 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1382	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1108	
Main Group	27		ratings	Ratings, 246	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 246	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 246	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1916	
Main Group	27		ratings	Ratings, 881	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 881	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 881	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1970	
Main Group	27		ratings	Ratings, 785	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 785	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 785	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1312	
Main Group	27		ratings	Ratings, 1406	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1406	Image 2 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1406	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3125	
Main Group	27		ratings	Ratings, 719	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 719	Image 2 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 719	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1140	
Main Group	27		ratings	Ratings, 2288	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2288	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2288	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	7521	
Main Group	27		ratings	Ratings, 2133	Image 1 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2133	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2133	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2275	
Main Group	27		ratings	Ratings, 148	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 148	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 148	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1106	
Main Group	27		ratings	Ratings, 2081	Image 1 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2081	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2081	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1623	
Main Group	27		ratings	Ratings, 2102	Image 1 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2102	Image 2 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2102	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	943	
Main Group	27		ratings	Ratings, 321	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 321	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 321	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1287	
Main Group	27		ratings	Ratings, 196	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 196	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 196	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	706	
Main Group	27		ratings	Ratings, 145	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 145	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 145	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1705	
Main Group	27		ratings	Ratings, 1391	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1391	Image 2 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1391	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	656	
Main Group	27		ratings	Ratings, 1833	Image 1 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1833	Image 2 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1833	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	792	
Main Group	27		ratings	Ratings, 1665	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1665	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1665	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	640	
Main Group	27		ratings	Ratings, 16	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 16	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 16	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	855	
Main Group	27		ratings	Ratings, 14	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 14	Image 2 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 14	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1359	
Main Group	27		ratings	Ratings, 2168	Image 1 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2168	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2168	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1010	
Main Group	27		ratings	Ratings, 798	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 798	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 798	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	3223	
Main Group	27		ratings	Ratings, 1175	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1175	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1175	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	5138	
Main Group	27		ratings	Ratings, 615	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 615	Image 2 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 615	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1189	
Main Group	27		ratings	Ratings, 267	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 267	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 267	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	615	
Main Group	27		ratings	Ratings, 400	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 400	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 400	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	728	
Main Group	27		ratings	Ratings, 1089	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1089	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1089	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	723	
Main Group	27		ratings	Ratings, 1652	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1652	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 1652	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	873	
Main Group	27		ratings	Ratings, 2097	Image 1 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2097	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	27		ratings	Ratings, 2097	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	600	
