13
picturesimilarity
11/12/2018	11:02:42 AM

Participant	Participant	Session	Block	Trial	Event	Participant		Correct	Error	Reaction
Main Group	13		ratings	Ratings, 476	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 476	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1759	
Main Group	13		ratings	Ratings, 1016	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1016	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1016	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1044	
Main Group	13		ratings	Ratings, 1202	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1202	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1202	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2783	
Main Group	13		ratings	Ratings, 1195	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1195	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1195	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	948	
Main Group	13		ratings	Ratings, 1149	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1149	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1149	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1821	
Main Group	13		ratings	Ratings, 39	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 39	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 39	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	4151	
Main Group	13		ratings	Ratings, 979	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 979	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 979	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1567	
Main Group	13		ratings	Ratings, 567	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 567	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 567	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1431	
Main Group	13		ratings	Ratings, 179	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 179	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 179	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3491	
Main Group	13		ratings	Ratings, 552	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 552	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 552	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1297	
Main Group	13		ratings	Ratings, 765	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 765	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 765	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	11602	
Main Group	13		ratings	Ratings, 485	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 485	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 485	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1068	
Main Group	13		ratings	Ratings, 667	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 667	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 667	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	5622	
Main Group	13		ratings	Ratings, 589	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 589	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 589	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1870	
Main Group	13		ratings	Ratings, 1220	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1220	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1220	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	13579	
Main Group	13		ratings	Ratings, 782	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 782	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 782	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	5413	
Main Group	13		ratings	Ratings, 257	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 257	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 257	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1598	
Main Group	13		ratings	Ratings, 847	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 847	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 847	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1581	
Main Group	13		ratings	Ratings, 348	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 348	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 348	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	9387	
Main Group	13		ratings	Ratings, 615	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 615	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 615	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1081	
Main Group	13		ratings	Ratings, 379	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 379	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 379	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1450	
Main Group	13		ratings	Ratings, 512	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 512	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 512	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1284	
Main Group	13		ratings	Ratings, 1168	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1168	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1168	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1630	
Main Group	13		ratings	Ratings, 403	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 403	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 403	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2370	
Main Group	13		ratings	Ratings, 235	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 235	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 235	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3271	
Main Group	13		ratings	Ratings, 1060	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1060	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1060	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1729	
Main Group	13		ratings	Ratings, 817	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 817	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 817	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1030	
Main Group	13		ratings	Ratings, 1115	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1115	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1115	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	12423	
Main Group	13		ratings	Ratings, 772	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 772	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 772	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1106	
Main Group	13		ratings	Ratings, 967	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 967	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 967	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2921	
Main Group	13		ratings	Ratings, 333	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 333	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 333	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	11168	
Main Group	13		ratings	Ratings, 507	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 507	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 507	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1794	
Main Group	13		ratings	Ratings, 1155	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1155	Image 2 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1155	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1649	
Main Group	13		ratings	Ratings, 46	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 46	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 46	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1156	
Main Group	13		ratings	Ratings, 932	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 932	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 932	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2531	
Main Group	13		ratings	Ratings, 431	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 431	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 431	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1147	
Main Group	13		ratings	Ratings, 1030	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1030	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1030	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1879	
Main Group	13		ratings	Ratings, 701	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 701	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 701	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1290	
Main Group	13		ratings	Ratings, 300	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 300	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 300	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1099	
Main Group	13		ratings	Ratings, 953	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 953	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 953	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2221	
Main Group	13		ratings	Ratings, 206	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 206	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 206	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1743	
Main Group	13		ratings	Ratings, 960	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 960	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 960	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1118	
Main Group	13		ratings	Ratings, 937	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 937	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 937	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1679	
Main Group	13		ratings	Ratings, 758	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 758	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 758	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1169	
Main Group	13		ratings	Ratings, 222	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 222	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 222	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1513	
Main Group	13		ratings	Ratings, 375	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 375	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 375	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	973	
Main Group	13		ratings	Ratings, 139	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 139	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 139	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	950	
Main Group	13		ratings	Ratings, 337	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 337	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 337	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2172	
Main Group	13		ratings	Ratings, 1123	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1123	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1123	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1444	
Main Group	13		ratings	Ratings, 409	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 409	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 409	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1118	
Main Group	13		ratings	Ratings, 862	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 862	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 862	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1044	
Main Group	13		ratings	Ratings, 152	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 152	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 152	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	11979	
Main Group	13		ratings	Ratings, 1214	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1214	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1214	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	4576	
Main Group	13		ratings	Ratings, 521	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 521	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 521	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2041	
Main Group	13		ratings	Ratings, 642	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 642	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 642	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2319	
Main Group	13		ratings	Ratings, 239	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 239	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 239	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	902	
Main Group	13		ratings	Ratings, 254	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 254	Image 2 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 254	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1184	
Main Group	13		ratings	Ratings, 215	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 215	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 215	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1053	
Main Group	13		ratings	Ratings, 270	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 270	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 270	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	872	
Main Group	13		ratings	Ratings, 57	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 57	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 57	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1212	
Main Group	13		ratings	Ratings, 621	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 621	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 621	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1096	
Main Group	13		ratings	Ratings, 534	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 534	Image 2 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 534	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1134	
Main Group	13		ratings	Ratings, 79	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 79	Image 2 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 79	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1363	
Main Group	13		ratings	Ratings, 866	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 866	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 866	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1239	
Main Group	13		ratings	Ratings, 95	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 95	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 95	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1022	
Main Group	13		ratings	Ratings, 1186	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1186	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1186	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	808	
Main Group	13		ratings	Ratings, 592	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 592	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 592	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	817	
Main Group	13		ratings	Ratings, 196	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 196	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 196	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	6141	
Main Group	13		ratings	Ratings, 743	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 743	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 743	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	997	
Main Group	13		ratings	Ratings, 1119	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1119	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 1119	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	830	
Main Group	13		ratings	Ratings, 371	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 371	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	13		ratings	Ratings, 371	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1894	
