16
picturesimilarity
11/12/2018	12:54:15 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Correct	Error	Reaction
Main Group	16		ratings	Ratings, 479	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2045	
Main Group	16		ratings	Ratings, 118	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 118	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 118	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	3805	
Main Group	16		ratings	Ratings, 86	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 86	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 86	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1684	
Main Group	16		ratings	Ratings, 837	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 837	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 837	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	5223	
Main Group	16		ratings	Ratings, 510	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 510	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 510	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2478	
Main Group	16		ratings	Ratings, 553	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 553	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 553	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1864	
Main Group	16		ratings	Ratings, 1157	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1157	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1157	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1726	
Main Group	16		ratings	Ratings, 483	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 483	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 483	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1733	
Main Group	16		ratings	Ratings, 615	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 615	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 615	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2052	
Main Group	16		ratings	Ratings, 103	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 103	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 103	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1471	
Main Group	16		ratings	Ratings, 288	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 288	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 288	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2767	
Main Group	16		ratings	Ratings, 309	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 309	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 309	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1888	
Main Group	16		ratings	Ratings, 1145	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1145	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1145	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	5163	
Main Group	16		ratings	Ratings, 206	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 206	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 206	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2153	
Main Group	16		ratings	Ratings, 425	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 425	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 425	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1771	
Main Group	16		ratings	Ratings, 1174	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1174	Image 2 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1174	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1783	
Main Group	16		ratings	Ratings, 211	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 211	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 211	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2272	
Main Group	16		ratings	Ratings, 34	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 34	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 34	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3012	
Main Group	16		ratings	Ratings, 239	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 239	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 239	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1724	
Main Group	16		ratings	Ratings, 1177	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1177	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1177	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1388	
Main Group	16		ratings	Ratings, 61	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 61	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 61	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1548	
Main Group	16		ratings	Ratings, 923	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 923	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 923	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	986	
Main Group	16		ratings	Ratings, 1086	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1086	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1086	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1426	
Main Group	16		ratings	Ratings, 796	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 796	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 796	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1449	
Main Group	16		ratings	Ratings, 102	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 102	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 102	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1203	
Main Group	16		ratings	Ratings, 161	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 161	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 161	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2215	
Main Group	16		ratings	Ratings, 587	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 587	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 587	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3908	
Main Group	16		ratings	Ratings, 625	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 625	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 625	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1366	
Main Group	16		ratings	Ratings, 987	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 987	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 987	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1054	
Main Group	16		ratings	Ratings, 175	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 175	Image 2 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 175	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2056	
Main Group	16		ratings	Ratings, 768	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 768	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 768	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	4830	
Main Group	16		ratings	Ratings, 1176	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1176	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1176	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1457	
Main Group	16		ratings	Ratings, 506	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 506	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 506	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	3981	
Main Group	16		ratings	Ratings, 25	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 25	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 25	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1807	
Main Group	16		ratings	Ratings, 351	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 351	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 351	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1258	
Main Group	16		ratings	Ratings, 17	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 17	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 17	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	881	
Main Group	16		ratings	Ratings, 360	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 360	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 360	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1190	
Main Group	16		ratings	Ratings, 95	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 95	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 95	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1788	
Main Group	16		ratings	Ratings, 942	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 942	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 942	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1513	
Main Group	16		ratings	Ratings, 967	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 967	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 967	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1588	
Main Group	16		ratings	Ratings, 651	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 651	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 651	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1471	
Main Group	16		ratings	Ratings, 467	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 467	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 467	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1185	
Main Group	16		ratings	Ratings, 393	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 393	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 393	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	6440	
Main Group	16		ratings	Ratings, 513	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 513	Image 2 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 513	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1206	
Main Group	16		ratings	Ratings, 266	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 266	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 266	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1713	
Main Group	16		ratings	Ratings, 555	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 555	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 555	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	915	
Main Group	16		ratings	Ratings, 134	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 134	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 134	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3234	
Main Group	16		ratings	Ratings, 487	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 487	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 487	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1724	
Main Group	16		ratings	Ratings, 336	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 336	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 336	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	898	
Main Group	16		ratings	Ratings, 505	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 505	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 505	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	2262	
Main Group	16		ratings	Ratings, 265	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 265	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 265	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2147	
Main Group	16		ratings	Ratings, 869	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 869	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 869	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2492	
Main Group	16		ratings	Ratings, 99	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 99	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 99	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1076	
Main Group	16		ratings	Ratings, 1125	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1125	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1125	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	3725	
Main Group	16		ratings	Ratings, 817	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 817	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 817	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1709	
Main Group	16		ratings	Ratings, 165	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 165	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 165	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1315	
Main Group	16		ratings	Ratings, 571	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 571	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 571	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	5444	
Main Group	16		ratings	Ratings, 600	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 600	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 600	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1456	
Main Group	16		ratings	Ratings, 1053	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1053	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1053	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2169	
Main Group	16		ratings	Ratings, 275	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 275	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 275	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1430	
Main Group	16		ratings	Ratings, 446	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 446	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 446	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1433	
Main Group	16		ratings	Ratings, 861	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 861	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 861	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1021	
Main Group	16		ratings	Ratings, 1010	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1010	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1010	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	805	
Main Group	16		ratings	Ratings, 419	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 419	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 419	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1343	
Main Group	16		ratings	Ratings, 921	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 921	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 921	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1474	
Main Group	16		ratings	Ratings, 988	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 988	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 988	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1722	
Main Group	16		ratings	Ratings, 155	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 155	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 155	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1696	
Main Group	16		ratings	Ratings, 612	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 612	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 612	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1223	
Main Group	16		ratings	Ratings, 1102	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1102	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 1102	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	928	
Main Group	16		ratings	Ratings, 227	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 227	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 227	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1921	
Main Group	16		ratings	Ratings, 250	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 250	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 250	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2150	
Main Group	16		ratings	Ratings, 580	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 580	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 580	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1150	
Main Group	16		ratings	Ratings, 746	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 746	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 746	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1481	
Main Group	16		ratings	Ratings, 132	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 132	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 132	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	994	
Main Group	16		ratings	Ratings, 584	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 584	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 584	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1343	
Main Group	16		ratings	Ratings, 707	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 707	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 707	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	880	
Main Group	16		ratings	Ratings, 781	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 781	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 781	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	774	
Main Group	16		ratings	Ratings, 491	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 491	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 491	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	767	
Main Group	16		ratings	Ratings, 289	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 289	Image 2 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 289	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1128	
Main Group	16		ratings	Ratings, 214	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 214	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 214	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1247	
Main Group	16		ratings	Ratings, 668	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 668	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	16		ratings	Ratings, 668	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2763	
Main Group	16		ratings	Ratings, 809	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
