
picturesimilarity
11/6/2018	11:58:07 AM

Participant	Participant	Session	Block	Trial	Event	Participant		Correct	Error	Reaction
Main Group		04	ratings	Ratings, 502	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 502	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 502	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1941	
Main Group		04	ratings	Ratings, 643	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 643	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 643	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2459	
Main Group		04	ratings	Ratings, 38	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 38	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 38	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2115	
Main Group		04	ratings	Ratings, 588	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 588	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 588	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	3389	
Main Group		04	ratings	Ratings, 400	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 400	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 400	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1848	
Main Group		04	ratings	Ratings, 285	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 285	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 285	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1937	
Main Group		04	ratings	Ratings, 594	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 594	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 594	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2107	
Main Group		04	ratings	Ratings, 1081	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1081	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1081	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1174	
Main Group		04	ratings	Ratings, 423	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 423	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 423	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	4291	
Main Group		04	ratings	Ratings, 638	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 638	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 638	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	3193	
Main Group		04	ratings	Ratings, 524	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 524	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 524	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2200	
Main Group		04	ratings	Ratings, 304	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 304	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 304	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3229	
Main Group		04	ratings	Ratings, 1034	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1034	Image 2 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1034	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2535	
Main Group		04	ratings	Ratings, 904	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 904	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 904	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1737	
Main Group		04	ratings	Ratings, 746	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 746	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 746	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	691	
Main Group		04	ratings	Ratings, 568	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 568	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 568	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	3356	
Main Group		04	ratings	Ratings, 1196	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1196	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1196	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2629	
Main Group		04	ratings	Ratings, 12	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 12	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 12	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1444	
Main Group		04	ratings	Ratings, 1031	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1031	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1031	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1952	
Main Group		04	ratings	Ratings, 136	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 136	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 136	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1276	
Main Group		04	ratings	Ratings, 293	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 293	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 293	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2816	
Main Group		04	ratings	Ratings, 853	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 853	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 853	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2076	
Main Group		04	ratings	Ratings, 963	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 963	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 963	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1242	
Main Group		04	ratings	Ratings, 752	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 752	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 752	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2322	
Main Group		04	ratings	Ratings, 1080	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1080	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1080	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1485	
Main Group		04	ratings	Ratings, 425	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 425	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 425	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2290	
Main Group		04	ratings	Ratings, 1033	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1033	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1033	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2674	
Main Group		04	ratings	Ratings, 654	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 654	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 654	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1801	
Main Group		04	ratings	Ratings, 127	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 127	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 127	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2146	
Main Group		04	ratings	Ratings, 731	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 731	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 731	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	3504	
Main Group		04	ratings	Ratings, 571	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 571	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 571	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1818	
Main Group		04	ratings	Ratings, 350	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 350	Image 2 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 350	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	3303	
Main Group		04	ratings	Ratings, 332	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 332	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 332	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2154	
Main Group		04	ratings	Ratings, 942	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 942	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 942	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1088	
Main Group		04	ratings	Ratings, 89	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 89	Image 2 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 89	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2187	
Main Group		04	ratings	Ratings, 177	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 177	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 177	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2854	
Main Group		04	ratings	Ratings, 341	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 341	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 341	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2576	
Main Group		04	ratings	Ratings, 51	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 51	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 51	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1382	
Main Group		04	ratings	Ratings, 570	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 570	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 570	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2253	
Main Group		04	ratings	Ratings, 873	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 873	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 873	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1319	
Main Group		04	ratings	Ratings, 792	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 792	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 792	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2244	
Main Group		04	ratings	Ratings, 43	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 43	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 43	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2940	
Main Group		04	ratings	Ratings, 1138	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1138	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1138	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2657	
Main Group		04	ratings	Ratings, 701	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 701	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 701	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2253	
Main Group		04	ratings	Ratings, 961	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 961	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 961	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3414	
Main Group		04	ratings	Ratings, 45	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 45	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 45	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1024	
Main Group		04	ratings	Ratings, 1063	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1063	Image 2 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1063	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2008	
Main Group		04	ratings	Ratings, 845	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 845	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 845	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1351	
Main Group		04	ratings	Ratings, 1019	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1019	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1019	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2016	
Main Group		04	ratings	Ratings, 777	Image 1 (23, serve_battlefield.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 777	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 777	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	2292	
Main Group		04	ratings	Ratings, 1079	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1079	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1079	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	3974	
Main Group		04	ratings	Ratings, 461	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 461	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 461	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1776	
Main Group		04	ratings	Ratings, 39	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 39	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 39	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	3743	
Main Group		04	ratings	Ratings, 426	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 426	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 426	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1824	
Main Group		04	ratings	Ratings, 530	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 530	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 530	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1452	
Main Group		04	ratings	Ratings, 1	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1162	
Main Group		04	ratings	Ratings, 112	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 112	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 112	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2334	
Main Group		04	ratings	Ratings, 113	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 113	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 113	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1330	
Main Group		04	ratings	Ratings, 225	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 225	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 225	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	119	
Main Group		04	ratings	Ratings, 80	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 80	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 80	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1824	
Main Group		04	ratings	Ratings, 110	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 110	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 110	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1345	
Main Group		04	ratings	Ratings, 986	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 986	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 986	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1048	
Main Group		04	ratings	Ratings, 286	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 286	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 286	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	993	
Main Group		04	ratings	Ratings, 462	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 462	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 462	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	2379	
Main Group		04	ratings	Ratings, 95	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 95	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 95	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1353	
Main Group		04	ratings	Ratings, 703	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 703	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 703	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1103	
Main Group		04	ratings	Ratings, 806	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 806	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 806	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1565	
Main Group		04	ratings	Ratings, 1012	Image 1 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1012	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1012	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	4689	
Main Group		04	ratings	Ratings, 352	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 352	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 352	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1969	
Main Group		04	ratings	Ratings, 483	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 483	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 483	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1874	
Main Group		04	ratings	Ratings, 697	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 697	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 697	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	2609	
Main Group		04	ratings	Ratings, 666	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 666	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 666	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1710	
Main Group		04	ratings	Ratings, 397	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 397	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 397	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1237	
Main Group		04	ratings	Ratings, 299	Image 1 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 299	Image 2 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 299	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	3378	
Main Group		04	ratings	Ratings, 542	Image 1 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 542	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 542	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2005	
Main Group		04	ratings	Ratings, 216	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 216	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 216	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	4285	
Main Group		04	ratings	Ratings, 1183	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1183	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1183	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1579	
Main Group		04	ratings	Ratings, 409	Image 1 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 409	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 409	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	3375	
Main Group		04	ratings	Ratings, 224	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 224	Image 2 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 224	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1768	
Main Group		04	ratings	Ratings, 659	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 659	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 659	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1437	
Main Group		04	ratings	Ratings, 954	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 954	Image 2 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 954	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1342	
Main Group		04	ratings	Ratings, 1110	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1110	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1110	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1509	
Main Group		04	ratings	Ratings, 1096	Image 1 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1096	Image 2 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 1096	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1587	
Main Group		04	ratings	Ratings, 629	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 629	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 629	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	2116	
Main Group		04	ratings	Ratings, 75	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 75	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 75	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1301	
Main Group		04	ratings	Ratings, 132	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 132	Image 2 (27, source_low.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 132	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1692	
Main Group		04	ratings	Ratings, 754	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 754	Image 2 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 754	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2508	
Main Group		04	ratings	Ratings, 47	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 47	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 47	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1519	
Main Group		04	ratings	Ratings, 847	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group		04	ratings	Ratings, 847	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
