ctrl,block,picture_name,x1,x2,x3,x4,x5,x6,t1,t2,m1,m2,m3,m4,m5,m6
0,9,fireCRaCker_bRIDgE,0.21956557414137381,3.0517483003435606,-0.6235761315070103,1.2044578190965498,2.232048733637365,0.997565112688679,-1,1,0,0,0,0,0,0
0,10,nEed_mUg,-2.819304092418769,-1.906895176159822,-0.7759368749766388,3.3490742858097184,0.9195552444552386,0.8885085552460291,1,-1,0,0,0,0,0,0
0,10,wIld_ChEss,-4.1393577757560065,-2.054195662648681,1.166547909451227,-0.9631267932539873,1.9857823063519187,-0.9332101898718473,1,-1,0,0,0,0,0,0
0,10,soap_marble,-2.8071126902188794,-2.6638284063898854,2.3181381261886678,1.5345464197806484,0.44202811746378523,0.6005535394266266,1,-1,0,0,0,0,0,0
0,10,EaST_faMily,1.995105850184067,5.181904023566939,0.6738811121986849,0.4813690062181728,-0.8673989752988222,-2.1388711363165975,1,-1,0,0,0,0,0,0
0,10,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1.5394361587923129,-1.1193435240879257,-1.6300907723247842,-0.9156920361189275,1,-1,0,0,0,0,0,0
0,10,technology_burst,2.646767383633703,1.8244075497573096,3.0017166605838703,2.0709723049152013,-3.1789573029237532,1.1865758091355687,1,-1,0,0,0,0,0,0
0,10,sense_scandalous,-2.1452518147366426,-1.5525624167719458,-0.48044065317895174,2.164597379698596,1.9039816186177632,0.3305144894982371,-1,1,0,0,0,0,0,0
0,10,sausage_selection,5.82078708420157,-4.136804810828348,-0.04319773102366045,0.30516338244508223,0.43824967061931824,0.7928651296759361,1,-1,0,0,0,0,0,0
0,10,Clay_EnDlesS,-2.5567007333187926,-1.9462904232704379,2.542588840878808,4.218134231321709,0.6902190978540088,-0.18147930667753648,-1,1,0,0,0,0,0,0
0,10,beach_fur,0.272481400011892,-0.6791003912959912,3.821021329272513,-1.5851728996264127,0.21197871743205401,2.1142275690814514,1,-1,0,0,0,0,0,0
0,10,serve_battlefield,-1.597851719179132,-0.10553317170454009,1.7098715048083106,-2.061998926704165,-1.4543568808199128,2.574084928842054,-1,1,0,0,0,0,0,0
0,10,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,4.4914707411631,-0.8979430140466258,2.6387375589785345,-0.3869836909533477,-1,1,0,0,0,0,0,0
0,10,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,1.3318543275160657,-0.892858180957314,1.040821588789482,-0.9247061393751365,-1,1,0,0,0,0,0,0
0,10,PoiSOnouS_aBsUrdLy,-2.3713080854873465,2.4195073682333295,-2.6020602078018094,-0.06093466121336047,0.9723556429830198,0.39609402848888253,1,-1,0,0,0,0,0,0
0,10,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-0.6981963330879731,-1.8228796380538015,1.0494131094902683,0.667241570540765,-1,1,0,0,0,0,0,0
0,10,tape_drop,-1.736708446789136,-0.9793096551164335,-2.261845667504106,2.928754051299943,0.6302254074502804,1.7508141965098418,-1,1,0,0,0,0,0,0
0,10,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1.3148334861234474,-3.2651447303926737,-0.2203719006684597,-0.8965860147899433,-1,1,0,0,0,0,0,0
0,10,fireCRaCker_bRIDgE,0.21956557414137381,3.0517483003435606,-0.6235761315070103,1.2044578190965498,2.232048733637365,0.997565112688679,-1,1,0,0,0,0,0,0
0,11,EaST_faMily,1.995105850184067,5.181904023566939,0.6738811121986849,0.4813690062181728,-0.8673989752988222,-2.1388711363165975,1,-1,0,0,0,0,0,0
0,11,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,1.3318543275160657,-0.892858180957314,1.040821588789482,-0.9247061393751365,-1,1,0,0,0,0,0,0
0,11,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,4.4914707411631,-0.8979430140466258,2.6387375589785345,-0.3869836909533477,-1,1,0,0,0,0,0,0
0,11,nEed_mUg,-2.819304092418769,-1.906895176159822,-0.7759368749766388,3.3490742858097184,0.9195552444552386,0.8885085552460291,1,-1,0,0,0,0,0,0
0,11,soap_marble,-2.8071126902188794,-2.6638284063898854,2.3181381261886678,1.5345464197806484,0.44202811746378523,0.6005535394266266,1,-1,0,0,0,0,0,0
0,11,serve_battlefield,-1.597851719179132,-0.10553317170454009,1.7098715048083106,-2.061998926704165,-1.4543568808199128,2.574084928842054,-1,1,0,0,0,0,0,0
0,11,Clay_EnDlesS,-2.5567007333187926,-1.9462904232704379,2.542588840878808,4.218134231321709,0.6902190978540088,-0.18147930667753648,-1,1,0,0,0,0,0,0
0,11,fireCRaCker_bRIDgE,0.21956557414137381,3.0517483003435606,-0.6235761315070103,1.2044578190965498,2.232048733637365,0.997565112688679,-1,1,0,0,0,0,0,0
0,11,sense_scandalous,-2.1452518147366426,-1.5525624167719458,-0.48044065317895174,2.164597379698596,1.9039816186177632,0.3305144894982371,-1,1,0,0,0,0,0,0
0,11,wIld_ChEss,-4.1393577757560065,-2.054195662648681,1.166547909451227,-0.9631267932539873,1.9857823063519187,-0.9332101898718473,1,-1,0,0,0,0,0,0
0,11,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-0.6981963330879731,-1.8228796380538015,1.0494131094902683,0.667241570540765,-1,1,0,0,0,0,0,0
0,11,PoiSOnouS_aBsUrdLy,-2.3713080854873465,2.4195073682333295,-2.6020602078018094,-0.06093466121336047,0.9723556429830198,0.39609402848888253,1,-1,0,0,0,0,0,0
0,11,technology_burst,2.646767383633703,1.8244075497573096,3.0017166605838703,2.0709723049152013,-3.1789573029237532,1.1865758091355687,1,-1,0,0,0,0,0,0
0,11,sausage_selection,5.82078708420157,-4.136804810828348,-0.04319773102366045,0.30516338244508223,0.43824967061931824,0.7928651296759361,1,-1,0,0,0,0,0,0
0,11,tape_drop,-1.736708446789136,-0.9793096551164335,-2.261845667504106,2.928754051299943,0.6302254074502804,1.7508141965098418,-1,1,0,0,0,0,0,0
0,11,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1.5394361587923129,-1.1193435240879257,-1.6300907723247842,-0.9156920361189275,1,-1,0,0,0,0,0,0
0,11,beach_fur,0.272481400011892,-0.6791003912959912,3.821021329272513,-1.5851728996264127,0.21197871743205401,2.1142275690814514,1,-1,0,0,0,0,0,0
0,11,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1.3148334861234474,-3.2651447303926737,-0.2203719006684597,-0.8965860147899433,-1,1,0,0,0,0,0,0
0,12,Clay_EnDlesS,-2.5567007333187926,-1.9462904232704379,2.542588840878808,4.218134231321709,0.6902190978540088,-0.18147930667753648,-1,1,0,0,0,0,0,0
0,12,PoiSOnouS_aBsUrdLy,-2.3713080854873465,2.4195073682333295,-2.6020602078018094,-0.06093466121336047,0.9723556429830198,0.39609402848888253,1,-1,0,0,0,0,0,0
0,12,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1.5394361587923129,-1.1193435240879257,-1.6300907723247842,-0.9156920361189275,1,-1,0,0,0,0,0,0
0,12,wIld_ChEss,-4.1393577757560065,-2.054195662648681,1.166547909451227,-0.9631267932539873,1.9857823063519187,-0.9332101898718473,1,-1,0,0,0,0,0,0
0,12,beach_fur,0.272481400011892,-0.6791003912959912,3.821021329272513,-1.5851728996264127,0.21197871743205401,2.1142275690814514,1,-1,0,0,0,0,0,0
0,12,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,4.4914707411631,-0.8979430140466258,2.6387375589785345,-0.3869836909533477,-1,1,0,0,0,0,0,0
0,12,technology_burst,2.646767383633703,1.8244075497573096,3.0017166605838703,2.0709723049152013,-3.1789573029237532,1.1865758091355687,1,-1,0,0,0,0,0,0
0,12,sausage_selection,5.82078708420157,-4.136804810828348,-0.04319773102366045,0.30516338244508223,0.43824967061931824,0.7928651296759361,1,-1,0,0,0,0,0,0
0,12,soap_marble,-2.8071126902188794,-2.6638284063898854,2.3181381261886678,1.5345464197806484,0.44202811746378523,0.6005535394266266,1,-1,0,0,0,0,0,0
0,12,fireCRaCker_bRIDgE,0.21956557414137381,3.0517483003435606,-0.6235761315070103,1.2044578190965498,2.232048733637365,0.997565112688679,-1,1,0,0,0,0,0,0
0,12,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1.3148334861234474,-3.2651447303926737,-0.2203719006684597,-0.8965860147899433,-1,1,0,0,0,0,0,0
0,12,serve_battlefield,-1.597851719179132,-0.10553317170454009,1.7098715048083106,-2.061998926704165,-1.4543568808199128,2.574084928842054,-1,1,0,0,0,0,0,0
0,12,EaST_faMily,1.995105850184067,5.181904023566939,0.6738811121986849,0.4813690062181728,-0.8673989752988222,-2.1388711363165975,1,-1,0,0,0,0,0,0
0,12,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,1.3318543275160657,-0.892858180957314,1.040821588789482,-0.9247061393751365,-1,1,0,0,0,0,0,0
0,12,sense_scandalous,-2.1452518147366426,-1.5525624167719458,-0.48044065317895174,2.164597379698596,1.9039816186177632,0.3305144894982371,-1,1,0,0,0,0,0,0
0,12,tape_drop,-1.736708446789136,-0.9793096551164335,-2.261845667504106,2.928754051299943,0.6302254074502804,1.7508141965098418,-1,1,0,0,0,0,0,0
0,12,nEed_mUg,-2.819304092418769,-1.906895176159822,-0.7759368749766388,3.3490742858097184,0.9195552444552386,0.8885085552460291,1,-1,0,0,0,0,0,0
0,12,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-0.6981963330879731,-1.8228796380538015,1.0494131094902683,0.667241570540765,-1,1,0,0,0,0,0,0
2,14,Clay_EnDlesS,-2.5567007333187926,-1.9462904232704379,2.542588840878808,4.218134231321709,0.6902190978540088,-0.18147930667753648,0,0,0,0,0,0,0,0
2,14,EaST_faMily,1.995105850184067,5.181904023566939,0.6738811121986849,0.4813690062181728,-0.8673989752988222,-2.1388711363165975,0,0,0,0,0,0,0,0
2,14,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-0.18739697773109068,-0.8740265465228338,1.5127479716120593,0.6069902130842513,0,0,0,0,0,0,0,0
2,14,GlOsSy_cEAsELEss,-2.092141298800868,0.32383633256545963,1.8544242480416384,0.7780836241805653,3.7904036341762217,-2.569059828774865,0,0,0,0,0,0,0,0
2,14,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1.5394361587923129,-1.1193435240879257,-1.6300907723247842,-0.9156920361189275,0,0,0,0,0,0,0,0
2,14,PAinstAkINg_Thought,-0.15434636746623337,-1.3108033985012528,-2.234805645882868,1.6014002033665633,-3.1420011490629927,1.1154277673255937,0,0,0,0,0,0,0,0
2,14,PoiSOnouS_aBsUrdLy,-2.3713080854873465,2.4195073682333295,-2.6020602078018094,-0.06093466121336047,0.9723556429830198,0.39609402848888253,0,0,0,0,0,0,0,0
2,14,QueUe_dApPer,0.6288818382488954,5.19453479009911,1.9972514014430427,0.40050487836843274,1.4912289270615944,0.2904290039789499,0,0,0,0,0,0,0,0
2,14,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,1.3318543275160657,-0.892858180957314,1.040821588789482,-0.9247061393751365,0,0,0,0,0,0,0,0
2,14,StrrAngEr_Dress,-1.9378703547613325,-3.7841995987484776,-0.14286441236829645,-1.616444861013872,-1.6062030264646767,-3.1674850762055184,0,0,0,0,0,0,0,0
2,14,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1.3148334861234474,-3.2651447303926737,-0.2203719006684597,-0.8965860147899433,0,0,0,0,0,0,0,0
2,14,TRANSpoRt_orgANIC,5.352270435471689,-1.8592657472769931,-3.4374587272497044,0.038693415159531896,-0.08746603955348911,0.5925780006859972,0,0,0,0,0,0,0,0
2,14,abject_urge,-2.1879411787463194,-1.254867246265387,-1.0004813286185141,3.264879655511175,-1.9658137509964577,2.3984067961976754,0,0,0,0,0,0,0,0
2,14,afford_gutter,2.691381996844477,1.9946872923253656,0.2634832920905441,2.070941682962465,0.6824109660595299,-1.5051150829455107,0,0,0,0,0,0,0,0
2,14,bLAND_bLACk,-1.5830918890979446,-1.3927632232072937,2.06051032746705,-3.8679597681492632,-1.6315539546246804,0.9034578659493224,0,0,0,0,0,0,0,0
2,14,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-0.6981963330879731,-1.8228796380538015,1.0494131094902683,0.667241570540765,0,0,0,0,0,0,0,0
2,14,beach_fur,0.272481400011892,-0.6791003912959912,3.821021329272513,-1.5851728996264127,0.21197871743205401,2.1142275690814514,0,0,0,0,0,0,0,0
2,14,boundary_head,-2.02102532795297,-0.8409596632994197,-2.448864479793802,0.7900749769481578,-1.0269980533400163,-2.960858340039971,0,0,0,0,0,0,0,0
2,14,cEmetErry_plAin,4.73014314751304,-2.8240983225069574,0.2730627385275119,-1.4778985177882085,1.5008391132008212,0.34090419330486854,0,0,0,0,0,0,0,0
2,14,crowd_eat,3.464425780622782,-2.1814762076083105,2.970637458126883,0.21128554122673138,1.9380351258950224,0.8702578372919586,0,0,0,0,0,0,0,0
2,14,destruction_conscience,-0.9396774713516994,0.4970195211794145,3.6263102487765506,-3.096269563829302,-0.8389284727617555,0.08291160926638765,0,0,0,0,0,0,0,0
2,14,fUTure_data,2.8771627366716817,1.9081417362245359,-0.3341845336236909,3.5126927936990167,-1.1644741099414466,-1.5137631614005096,0,0,0,0,0,0,0,0
2,14,feature_dog,-0.7897691916334084,2.0291583046152333,0.18050709819193297,-2.564609409206176,-0.5775191422946853,-0.027777156794837055,0,0,0,0,0,0,0,0
2,14,fireCRaCker_bRIDgE,0.21956557414137381,3.0517483003435606,-0.6235761315070103,1.2044578190965498,2.232048733637365,0.997565112688679,0,0,0,0,0,0,0,0
2,14,friend_Koran,1.459627760316339,0.4040702803717912,2.824342539607606,2.1917863236891364,-0.08893073609572955,3.1947726644777443,0,0,0,0,0,0,0,0
2,14,hard-to-find_brush,-2.243736958482643,-2.5625147545381046,1.5468966566669988,-1.491379238303746,-2.9190255844948054,-2.204271330695643,0,0,0,0,0,0,0,0
2,14,lily_inappropriate,5.415760636667965,-2.393905920427234,-2.674601656899704,0.6425711156561053,-0.5553835828057722,-1.5121791972227174,0,0,0,0,0,0,0,0
2,14,nEed_mUg,-2.819304092418769,-1.906895176159822,-0.7759368749766388,3.3490742858097184,0.9195552444552386,0.8885085552460291,0,0,0,0,0,0,0,0
2,14,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,4.4914707411631,-0.8979430140466258,2.6387375589785345,-0.3869836909533477,0,0,0,0,0,0,0,0
2,14,prr0teSt_intEnd,2.3404956186598422,2.364477505690651,2.8080056103087427,2.5256636433822077,-3.4684276477082623,-0.593688237875938,0,0,0,0,0,0,0,0
2,14,publicity_commemorate,-4.152481848522814,0.21101162204680257,-0.4775418613179535,-0.06460506952892044,1.499572326878349,-1.1920096092433539,0,0,0,0,0,0,0,0
2,14,rOSe_ENdUrabLE,2.949618776897133,-0.06058277544349458,-3.484278064410073,-0.9344659234743546,3.850621906668231,-0.23840544675935701,0,0,0,0,0,0,0,0
2,14,requirement_circle,-2.730853628488419,0.31760987474147045,-3.321465013846799,-1.3390724602705364,0.9424090417671153,1.9549744600628134,0,0,0,0,0,0,0,0
2,14,riddle_grape,-2.161137977199943,0.9026574193171859,-1.455099226400309,-2.5354848163372106,-1.7036906403029617,0.6501545448830642,0,0,0,0,0,0,0,0
2,14,sausage_selection,5.82078708420157,-4.136804810828348,-0.04319773102366045,0.30516338244508223,0.43824967061931824,0.7928651296759361,0,0,0,0,0,0,0,0
2,14,sense_scandalous,-2.1452518147366426,-1.5525624167719458,-0.48044065317895174,2.164597379698596,1.9039816186177632,0.3305144894982371,0,0,0,0,0,0,0,0
2,14,serve_battlefield,-1.597851719179132,-0.10553317170454009,1.7098715048083106,-2.061998926704165,-1.4543568808199128,2.574084928842054,0,0,0,0,0,0,0,0
2,14,shareholder_air,-1.8742099669195305,-1.814764109011919,-1.107550610716705,1.0432287282134771,-2.276833446922478,1.400073119766546,0,0,0,0,0,0,0,0
2,14,simplistic_renew,-1.8314172961030784,-0.5907793931096756,-1.2464169224571962,2.0616413324177136,-0.5455538445955841,-2.978525637148881,0,0,0,0,0,0,0,0
2,14,soap_marble,-2.8071126902188794,-2.6638284063898854,2.3181381261886678,1.5345464197806484,0.44202811746378523,0.6005535394266266,0,0,0,0,0,0,0,0
2,14,source_low,-1.648457654425662,-2.331178057214642,-2.032786301052921,-0.6595745847567854,-0.6888792484721424,-2.3776593902658916,0,0,0,0,0,0,0,0
2,14,structure_mention,1.640413028021804,3.7513317872997787,0.505484998163238,-1.1958987325059909,-1.2027416241769118,-2.0312050578888723,0,0,0,0,0,0,0,0
2,14,tape_drop,-1.736708446789136,-0.9793096551164335,-2.261845667504106,2.928754051299943,0.6302254074502804,1.7508141965098418,0,0,0,0,0,0,0,0
2,14,technology_burst,2.646767383633703,1.8244075497573096,3.0017166605838703,2.0709723049152013,-3.1789573029237532,1.1865758091355687,0,0,0,0,0,0,0,0
2,14,technology_circle,-1.4490386339445913,1.5517725948372048,-3.6798268077149565,-2.7365584979898228,-1.580244596275523,2.446728826282769,0,0,0,0,0,0,0,0
2,14,thuNdEr_PeLViC,-3.7858934693774375,2.4826805942927455,-2.286045807408097,-0.6783098145705878,1.3264632483759438,1.4526447929497333,0,0,0,0,0,0,0,0
2,14,trait_basket,4.942462978563439,-1.893013060036459,-2.706482520231294,-1.5885566227830261,0.7317154071081811,0.6497744427234556,0,0,0,0,0,0,0,0
2,14,wIld_ChEss,-4.1393577757560065,-2.054195662648681,1.166547909451227,-0.9631267932539873,1.9857823063519187,-0.9332101898718473,0,0,0,0,0,0,0,0
