F-04
cumby-harlan
2/18/2019	11:57:35 AM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	F-04	F-04	Training	Far, 3	Far (3, feature_dog.jpg)	Harlan	'	Pressed	(based on tag)	E	19886		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	E	5751		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	3039		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	2746		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	1992		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1179		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	2437		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1200		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Harlan	'	Pressed	(based on tag)	C	3773		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 15	Far (15, shareholder_air.jpg)	Harlan	'	Pressed	(based on tag)	C	1234		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 1	Far (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	4907		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	3961		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	2537		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Harlan	'	Pressed	(based on tag)	E	12347		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1833		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	1446		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	E	1919		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Harlan	'	Pressed	(based on tag)	C	1905		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 1	Far (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	4764		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	940		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	1667		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1623		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	1705		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	1258		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	3958		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	844		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Harlan	'	Pressed	(based on tag)	C	6070		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 15	Far (15, shareholder_air.jpg)	Cumby	a	Pressed	(based on tag)	E	2593		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	2787		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 3	Far (3, feature_dog.jpg)	Harlan	'	Pressed	(based on tag)	E	6453		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	986		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Cumby	a	Pressed	(based on tag)	E	1809		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Harlan	'	Pressed	(based on tag)	E	1361		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	2177		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	1128		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Cumby	a	Pressed	(based on tag)	C	927		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	2255		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	981		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	724		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	844		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	784		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 16	Far (16, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	E	1020		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Harlan	'	Pressed	(based on tag)	E	1879		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	754		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	843		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	2511		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Cumby	a	Pressed	(based on tag)	C	1081		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	812		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Cumby	a	Pressed	(based on tag)	E	2130		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 13	Far (13, nEed_mUg.jpg)	Cumby	a	Pressed	(based on tag)	E	891		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 15	Far (15, shareholder_air.jpg)	Harlan	'	Pressed	(based on tag)	C	785		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 1	Far (1, afford_gutter.jpg)	Cumby	a	Pressed	(based on tag)	C	840		Cumby	undefined
Main Group	F-04	F-04	Training	Far, 17	Far (17, source_low.jpg)	Cumby	a	Pressed	(based on tag)	E	1622		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Cumby	a	Pressed	(based on tag)	E	1093		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Harlan	'	Pressed	(based on tag)	C	999		Harlan	undefined
Main Group	F-04	F-04	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	1533		Cumby	undefined
