F-58
cumby-harlan
2/20/2019	2:02:23 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	F-58	F-58	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	5812		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Harlan	'	Pressed	(based on tag)	E	3500		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	9563		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Harlan	'	Pressed	(based on tag)	C	3956		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	5920		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Harlan	'	Pressed	(based on tag)	E	3319		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	3535		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 17	Far (17, source_low.jpg)	Cumby	a	Pressed	(based on tag)	E	2298		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1537		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	1401		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	1527		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	1391		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	3839		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	E	1388		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 1	Far (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	1229		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 15	Far (15, shareholder_air.jpg)	Harlan	'	Pressed	(based on tag)	C	1360		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Cumby	a	Pressed	(based on tag)	E	1060		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 13	Far (13, nEed_mUg.jpg)	Cumby	a	Pressed	(based on tag)	E	3023		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	925		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 1	Far (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	2251		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	3543		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 15	Far (15, shareholder_air.jpg)	Cumby	a	Pressed	(based on tag)	E	1233		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	3722		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	1954		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Cumby	a	Pressed	(based on tag)	C	1550		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	1172		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	1484		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	1026		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	1215		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	3974		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Cumby	a	Pressed	(based on tag)	E	1344		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1003		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	2554		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	1639		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 3	Far (3, feature_dog.jpg)	Harlan	'	Pressed	(based on tag)	E	1683		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	E	1045		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Harlan	'	Pressed	(based on tag)	E	979		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Harlan	'	Pressed	(based on tag)	E	2296		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	1548		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	1025		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 1	Far (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	1311		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 17	Far (17, source_low.jpg)	Cumby	a	Pressed	(based on tag)	E	1897		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	2999		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	1085		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	1159		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 15	Far (15, shareholder_air.jpg)	Harlan	'	Pressed	(based on tag)	C	1078		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	E	813		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	848		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Cumby	a	Pressed	(based on tag)	E	1191		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Harlan	'	Pressed	(based on tag)	C	787		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	1149		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1352		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	1104		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	860		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	2093		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 15	Far (15, shareholder_air.jpg)	Harlan	'	Pressed	(based on tag)	C	1579		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	1202		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Harlan	'	Pressed	(based on tag)	E	3614		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Harlan	'	Pressed	(based on tag)	C	735		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	835		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1259		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	1553		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Cumby	a	Pressed	(based on tag)	C	1797		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1239		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	1438		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	2145		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 1	Far (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	1097		Cumby	undefined
Main Group	F-58	F-58	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Cumby	a	Pressed	(based on tag)	E	8469		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	856		Harlan	undefined
Main Group	F-58	F-58	Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	1179		Cumby	undefined
