R-09
cumby-harlan
12/3/2018	12:54:44 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	R-09		Training	Random, 10	Random (10, bOunDaRY_sTRanGer.jpg)	Ok	 	Pressed	(based on tag)	E	2273		Harlan	undefined
Main Group	R-09		Training	Random, 10	Random (10, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	E	5205		Harlan	undefined
Main Group	R-09		Training	Random, 17	Random (17, TAMe_ClASSY.jpg)	Cumby	a	Pressed	(based on tag)	E	1049		Harlan	undefined
Main Group	R-09		Training	Random, 6	Random (6, sausage_selection.jpg)	Cumby	a	Pressed	(based on tag)	C	1422		Cumby	undefined
Main Group	R-09		Training	Random, 16	Random (16, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	765		Harlan	undefined
Main Group	R-09		Training	Random, 7	Random (7, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	C	1286		Cumby	undefined
Main Group	R-09		Training	Random, 8	Random (8, technology_burst.jpg)	Cumby	a	Pressed	(based on tag)	C	648		Cumby	undefined
Main Group	R-09		Training	Random, 9	Random (9, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	E	694		Cumby	undefined
Main Group	R-09		Training	Random, 3	Random (3, nEed_mUg.jpg)	Cumby	a	Pressed	(based on tag)	C	930		Cumby	undefined
Main Group	R-09		Training	Random, 14	Random (14, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	C	929		Harlan	undefined
Main Group	R-09		Training	Random, 5	Random (5, PoiSOnouS_aBsUrdLy.jpg)	Harlan	'	Pressed	(based on tag)	E	705		Cumby	undefined
Main Group	R-09		Training	Random, 13	Random (13, nose_mArrvELouS.jpg)	Cumby	a	Pressed	(based on tag)	E	1118		Harlan	undefined
Main Group	R-09		Training	Random, 2	Random (2, EaST_faMily.jpg)	Harlan	'	Pressed	(based on tag)	E	583		Cumby	undefined
Main Group	R-09		Training	Random, 12	Random (12, fireCRaCker_bRIDgE.jpg)	Cumby	a	Pressed	(based on tag)	E	577		Harlan	undefined
