N-50
cumby-harlan
2/7/2019	1:00:48 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	N-50	N-50	Training	Near, 4	Near (4, GiraFFe_nEck.jpg)	Harlan	'	Pressed	(based on tag)	E	4794		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 14	Near (14, destruction_conscience.jpg)	Harlan	'	Pressed	(based on tag)	C	1524		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 5	Near (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	1141		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 6	Near (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	1286		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 16	Near (16, nose_mArrvELouS.jpg)	Harlan	'	Pressed	(based on tag)	C	885		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 13	Near (13, crowd_eat.jpg)	Harlan	'	Pressed	(based on tag)	C	1246		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 1	Near (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	1180		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 10	Near (10, beach_fur.jpg)	Harlan	'	Pressed	(based on tag)	C	1177		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 3	Near (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	1718		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 2	Near (2, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	E	1130		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 11	Near (11, bLAND_bLACk.jpg)	Harlan	'	Pressed	(based on tag)	C	838		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 7	Near (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	629		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 8	Near (8, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	E	632		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 18	Near (18, TAMe_ClASSY.jpg)	Harlan	'	Pressed	(based on tag)	C	1510		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 17	Near (17, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	719		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 15	Near (15, friend_Koran.jpg)	Cumby	a	Pressed	(based on tag)	E	1763		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 12	Near (12, cEmetErry_plAin.jpg)	Harlan	'	Pressed	(based on tag)	C	822		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 9	Near (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	611		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 18	Near (18, TAMe_ClASSY.jpg)	Harlan	'	Pressed	(based on tag)	C	481		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 15	Near (15, friend_Koran.jpg)	Cumby	a	Pressed	(based on tag)	E	1230		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 16	Near (16, nose_mArrvELouS.jpg)	Harlan	'	Pressed	(based on tag)	C	647		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 4	Near (4, GiraFFe_nEck.jpg)	Harlan	'	Pressed	(based on tag)	E	743		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 1	Near (1, afford_gutter.jpg)	Cumby	a	Pressed	(based on tag)	C	1666		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 14	Near (14, destruction_conscience.jpg)	Harlan	'	Pressed	(based on tag)	C	1263		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 2	Near (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	1145		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 11	Near (11, bLAND_bLACk.jpg)	Harlan	'	Pressed	(based on tag)	C	597		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 17	Near (17, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	607		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 7	Near (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	648		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 8	Near (8, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	E	824		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 5	Near (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	726		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 6	Near (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	1069		Cumby	undefined
Main Group	N-50	N-50	Training	Near, 13	Near (13, crowd_eat.jpg)	Harlan	'	Pressed	(based on tag)	C	819		Harlan	undefined
Main Group	N-50	N-50	Training	Near, 12	Near (12, cEmetErry_plAin.jpg)	Harlan	'	Pressed	(based on tag)	C	1119		Harlan	undefined
