R-45
cumby-harlan
2/5/2019	3:50:54 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	R-45	R-45	Training	Random, 7	Random (7, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	C	8373		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 10	Random (10, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	C	8159		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 4	Random (4, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	7574		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 12	Random (12, fireCRaCker_bRIDgE.jpg)	Harlan	'	Pressed	(based on tag)	C	1905		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 11	Random (11, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	5035		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 1	Random (1, beach_fur.jpg)	Harlan	'	Pressed	(based on tag)	E	4209		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 16	Random (16, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	2468		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 3	Random (3, nEed_mUg.jpg)	Cumby	a	Pressed	(based on tag)	C	2286		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 13	Random (13, nose_mArrvELouS.jpg)	Cumby	a	Pressed	(based on tag)	E	3528		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 17	Random (17, TAMe_ClASSY.jpg)	Harlan	'	Pressed	(based on tag)	C	2317		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 9	Random (9, wIld_ChEss.jpg)	Cumby	a	Pressed	(based on tag)	C	2450		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 15	Random (15, sense_scandalous.jpg)	Cumby	a	Pressed	(based on tag)	E	2153		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 2	Random (2, EaST_faMily.jpg)	Harlan	'	Pressed	(based on tag)	E	3919		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 8	Random (8, technology_burst.jpg)	Cumby	a	Pressed	(based on tag)	C	2565		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 5	Random (5, PoiSOnouS_aBsUrdLy.jpg)	Harlan	'	Pressed	(based on tag)	E	2465		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 14	Random (14, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	E	2203		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 18	Random (18, tape_drop.jpg)	Cumby	a	Pressed	(based on tag)	E	1360		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 6	Random (6, sausage_selection.jpg)	Cumby	a	Pressed	(based on tag)	C	1487		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 15	Random (15, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1274		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 11	Random (11, Clay_EnDlesS.jpg)	Harlan	'	Pressed	(based on tag)	C	2417		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 13	Random (13, nose_mArrvELouS.jpg)	Harlan	'	Pressed	(based on tag)	C	1493		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 17	Random (17, TAMe_ClASSY.jpg)	Cumby	a	Pressed	(based on tag)	E	1943		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 4	Random (4, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	1299		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 7	Random (7, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	E	1566		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 8	Random (8, technology_burst.jpg)	Cumby	a	Pressed	(based on tag)	C	1755		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 18	Random (18, tape_drop.jpg)	Cumby	a	Pressed	(based on tag)	E	1897		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 1	Random (1, beach_fur.jpg)	Harlan	'	Pressed	(based on tag)	E	1377		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 10	Random (10, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	C	918		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 9	Random (9, wIld_ChEss.jpg)	Cumby	a	Pressed	(based on tag)	C	1636		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 6	Random (6, sausage_selection.jpg)	Cumby	a	Pressed	(based on tag)	C	994		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 12	Random (12, fireCRaCker_bRIDgE.jpg)	Harlan	'	Pressed	(based on tag)	C	831		Harlan	undefined
Main Group	R-45	R-45	Training	Random, 5	Random (5, PoiSOnouS_aBsUrdLy.jpg)	Cumby	a	Pressed	(based on tag)	C	677		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 3	Random (3, nEed_mUg.jpg)	Cumby	a	Pressed	(based on tag)	C	1034		Cumby	undefined
Main Group	R-45	R-45	Training	Random, 2	Random (2, EaST_faMily.jpg)	Harlan	'	Pressed	(based on tag)	E	1190		Cumby	undefined
