R-36
cumby-harlan
1/31/2019	11:21:42 AM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	R-36	R-36	Training	Random, 1	Random (1, beach_fur.jpg)	Harlan	'	Pressed	(based on tag)	E	6429		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 7	Random (7, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	C	2051		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 2	Random (2, EaST_faMily.jpg)	Harlan	'	Pressed	(based on tag)	E	1525		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 16	Random (16, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	1458		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 12	Random (12, fireCRaCker_bRIDgE.jpg)	Harlan	'	Pressed	(based on tag)	C	1136		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 15	Random (15, sense_scandalous.jpg)	Cumby	a	Pressed	(based on tag)	E	995		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 3	Random (3, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	E	1601		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 11	Random (11, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	2884		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 8	Random (8, technology_burst.jpg)	Cumby	a	Pressed	(based on tag)	C	1087		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 5	Random (5, PoiSOnouS_aBsUrdLy.jpg)	Harlan	'	Pressed	(based on tag)	E	1392		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 9	Random (9, wIld_ChEss.jpg)	Cumby	a	Pressed	(based on tag)	C	2850		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 6	Random (6, sausage_selection.jpg)	Cumby	a	Pressed	(based on tag)	C	2883		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 17	Random (17, TAMe_ClASSY.jpg)	Harlan	'	Pressed	(based on tag)	C	1519		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 10	Random (10, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	C	1073		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 14	Random (14, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	C	1812		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 18	Random (18, tape_drop.jpg)	Harlan	'	Pressed	(based on tag)	C	3144		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 4	Random (4, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	965		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 13	Random (13, nose_mArrvELouS.jpg)	Harlan	'	Pressed	(based on tag)	C	1516		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 12	Random (12, fireCRaCker_bRIDgE.jpg)	Harlan	'	Pressed	(based on tag)	C	1414		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 15	Random (15, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	3375		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 6	Random (6, sausage_selection.jpg)	Cumby	a	Pressed	(based on tag)	C	679		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 18	Random (18, tape_drop.jpg)	Harlan	'	Pressed	(based on tag)	C	1208		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 13	Random (13, nose_mArrvELouS.jpg)	Harlan	'	Pressed	(based on tag)	C	1323		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 14	Random (14, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	C	1253		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 17	Random (17, TAMe_ClASSY.jpg)	Harlan	'	Pressed	(based on tag)	C	990		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 8	Random (8, technology_burst.jpg)	Cumby	a	Pressed	(based on tag)	C	572		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 4	Random (4, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	1532		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 3	Random (3, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	E	1906		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 10	Random (10, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	C	955		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 5	Random (5, PoiSOnouS_aBsUrdLy.jpg)	Harlan	'	Pressed	(based on tag)	E	866		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 1	Random (1, beach_fur.jpg)	Cumby	a	Pressed	(based on tag)	C	1036		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 11	Random (11, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	706		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 7	Random (7, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	C	1174		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 9	Random (9, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	E	1292		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 2	Random (2, EaST_faMily.jpg)	Harlan	'	Pressed	(based on tag)	E	938		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 16	Random (16, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	857		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 13	Random (13, nose_mArrvELouS.jpg)	Harlan	'	Pressed	(based on tag)	C	791		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 3	Random (3, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	E	1760		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 10	Random (10, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	C	1304		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 17	Random (17, TAMe_ClASSY.jpg)	Harlan	'	Pressed	(based on tag)	C	817		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 9	Random (9, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	E	1468		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 5	Random (5, PoiSOnouS_aBsUrdLy.jpg)	Harlan	'	Pressed	(based on tag)	E	2009		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 4	Random (4, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	1319		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 2	Random (2, EaST_faMily.jpg)	Cumby	a	Pressed	(based on tag)	C	1535		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 16	Random (16, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	751		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 8	Random (8, technology_burst.jpg)	Cumby	a	Pressed	(based on tag)	C	716		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 15	Random (15, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1010		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 12	Random (12, fireCRaCker_bRIDgE.jpg)	Harlan	'	Pressed	(based on tag)	C	839		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 11	Random (11, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	765		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 6	Random (6, sausage_selection.jpg)	Cumby	a	Pressed	(based on tag)	C	782		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 18	Random (18, tape_drop.jpg)	Harlan	'	Pressed	(based on tag)	C	1608		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 14	Random (14, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	C	916		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 7	Random (7, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	E	1680		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 1	Random (1, beach_fur.jpg)	Cumby	a	Pressed	(based on tag)	C	755		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 7	Random (7, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	C	1026		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 6	Random (6, sausage_selection.jpg)	Cumby	a	Pressed	(based on tag)	C	678		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 1	Random (1, beach_fur.jpg)	Cumby	a	Pressed	(based on tag)	C	836		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 9	Random (9, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	E	899		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 8	Random (8, technology_burst.jpg)	Cumby	a	Pressed	(based on tag)	C	648		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 4	Random (4, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	912		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 17	Random (17, TAMe_ClASSY.jpg)	Harlan	'	Pressed	(based on tag)	C	1690		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 3	Random (3, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	E	2409		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 14	Random (14, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	C	1295		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 15	Random (15, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	3338		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 18	Random (18, tape_drop.jpg)	Harlan	'	Pressed	(based on tag)	C	2102		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 16	Random (16, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	1782		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 11	Random (11, Clay_EnDlesS.jpg)	Harlan	'	Pressed	(based on tag)	C	1522		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 2	Random (2, EaST_faMily.jpg)	Cumby	a	Pressed	(based on tag)	C	2443		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 12	Random (12, fireCRaCker_bRIDgE.jpg)	Harlan	'	Pressed	(based on tag)	C	1080		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 13	Random (13, nose_mArrvELouS.jpg)	Harlan	'	Pressed	(based on tag)	C	1121		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 5	Random (5, PoiSOnouS_aBsUrdLy.jpg)	Harlan	'	Pressed	(based on tag)	E	2370		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 10	Random (10, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	C	3147		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 5	Random (5, PoiSOnouS_aBsUrdLy.jpg)	Cumby	a	Pressed	(based on tag)	C	1191		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 16	Random (16, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	714		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 6	Random (6, sausage_selection.jpg)	Cumby	a	Pressed	(based on tag)	C	671		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 15	Random (15, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	879		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 10	Random (10, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	C	898		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 17	Random (17, TAMe_ClASSY.jpg)	Harlan	'	Pressed	(based on tag)	C	605		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 14	Random (14, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	C	1077		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 11	Random (11, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	707		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 8	Random (8, technology_burst.jpg)	Cumby	a	Pressed	(based on tag)	C	698		Cumby	undefined
Main Group	R-36	R-36	Training	Random, 13	Random (13, nose_mArrvELouS.jpg)	Harlan	'	Pressed	(based on tag)	C	1032		Harlan	undefined
Main Group	R-36	R-36	Training	Random, 1	Random (1, beach_fur.jpg)	Cumby	a	Pressed	(based on tag)	C	993		Cumby	undefined
