R-12
cumby-harlan
12/3/2018	1:53:54 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	R-12		Training	Random, 18	Random (18, tape_drop.jpg)	Cumby	a	Pressed	(based on tag)	E	7173		Harlan	undefined
Main Group	R-12		Training	Random, 15	Random (15, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	3168		Harlan	undefined
Main Group	R-12		Training	Random, 16	Random (16, serve_battlefield.jpg)	Cumby	a	Pressed	(based on tag)	E	1073		Harlan	undefined
Main Group	R-12		Training	Random, 12	Random (12, fireCRaCker_bRIDgE.jpg)	Harlan	'	Pressed	(based on tag)	C	1551		Harlan	undefined
Main Group	R-12		Training	Random, 8	Random (8, technology_burst.jpg)	Harlan	'	Pressed	(based on tag)	E	1238		Cumby	undefined
Main Group	R-12		Training	Random, 14	Random (14, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	C	1679		Harlan	undefined
Main Group	R-12		Training	Random, 7	Random (7, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	C	1112		Cumby	undefined
Main Group	R-12		Training	Random, 5	Random (5, PoiSOnouS_aBsUrdLy.jpg)	Harlan	'	Pressed	(based on tag)	E	1268		Cumby	undefined
Main Group	R-12		Training	Random, 1	Random (1, beach_fur.jpg)	Cumby	a	Pressed	(based on tag)	C	1728		Cumby	undefined
Main Group	R-12		Training	Random, 2	Random (2, EaST_faMily.jpg)	Cumby	a	Pressed	(based on tag)	C	2059		Cumby	undefined
Main Group	R-12		Training	Random, 17	Random (17, TAMe_ClASSY.jpg)	Harlan	'	Pressed	(based on tag)	C	1226		Harlan	undefined
Main Group	R-12		Training	Random, 3	Random (3, nEed_mUg.jpg)	Ok	 	Pressed	(based on tag)	E	130		Cumby	undefined
Main Group	R-12		Training	Random, 3	Random (3, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	E	4130		Cumby	undefined
Main Group	R-12		Training	Random, 6	Random (6, sausage_selection.jpg)	Ok	 	Pressed	(based on tag)	E	68		Cumby	undefined
Main Group	R-12		Training	Random, 6	Random (6, sausage_selection.jpg)	Cumby	a	Pressed	(based on tag)	SC	1578		Cumby	undefined
Main Group	R-12		Training	Random, 13	Random (13, nose_mArrvELouS.jpg)	Cumby	a	Pressed	(based on tag)	E	1499		Harlan	undefined
Main Group	R-12		Training	Random, 4	Random (4, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	1548		Cumby	undefined
Main Group	R-12		Training	Random, 9	Random (9, wIld_ChEss.jpg)	Cumby	a	Pressed	(based on tag)	C	2290		Cumby	undefined
Main Group	R-12		Training	Random, 10	Random (10, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	C	1436		Harlan	undefined
Main Group	R-12		Training	Random, 11	Random (11, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	3195		Harlan	undefined
Main Group	R-12		Training	Random, 13	Random (13, nose_mArrvELouS.jpg)	Cumby	a	Pressed	(based on tag)	E	2077		Harlan	undefined
Main Group	R-12		Training	Random, 4	Random (4, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	1236		Cumby	undefined
