F-46
cumby-harlan
2/5/2019	4:22:34 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	F-46	F-46	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Harlan	'	Pressed	(based on tag)	C	8614		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Cumby	a	Pressed	(based on tag)	E	3930		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	6411		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 15	Far (15, shareholder_air.jpg)	Cumby	a	Pressed	(based on tag)	E	3932		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	2858		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	1350		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Cumby	a	Pressed	(based on tag)	C	1569		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	E	1311		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 9	Far (9, structure_mention.jpg)	Harlan	'	Pressed	(based on tag)	E	4364		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	2321		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	3361		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	11003		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 1	Far (1, afford_gutter.jpg)	Cumby	a	Pressed	(based on tag)	C	1942		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Harlan	'	Pressed	(based on tag)	C	2364		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	2932		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	3621		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	14441		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1499		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	1162		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 1	Far (1, afford_gutter.jpg)	Cumby	a	Pressed	(based on tag)	C	3730		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Harlan	'	Pressed	(based on tag)	C	4382		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Harlan	'	Pressed	(based on tag)	C	2278		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	6905		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	1199		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	1847		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	2205		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1203		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	1522		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1378		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 15	Far (15, shareholder_air.jpg)	Harlan	'	Pressed	(based on tag)	C	1193		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	3329		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	2139		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	2577		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Cumby	a	Pressed	(based on tag)	C	2136		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	998		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	1362		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Harlan	'	Pressed	(based on tag)	C	1904		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Cumby	a	Pressed	(based on tag)	C	1059		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	932		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	4402		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	1101		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 15	Far (15, shareholder_air.jpg)	Harlan	'	Pressed	(based on tag)	C	1055		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	4689		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	1370		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	4453		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	1825		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Harlan	'	Pressed	(based on tag)	C	2879		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	2063		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	3351		Harlan	undefined
Main Group	F-46	F-46	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	962		Cumby	undefined
Main Group	F-46	F-46	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	943		Harlan	undefined
