F-43
cumby-harlan
2/5/2019	3:15:36 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	F-43	F-43	Training	Far, 16	Far (16, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	E	6332		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	2500		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	2516		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Cumby	a	Pressed	(based on tag)	C	1659		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 15	Far (15, shareholder_air.jpg)	Cumby	a	Pressed	(based on tag)	E	1485		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	2399		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1624		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Cumby	a	Pressed	(based on tag)	E	1683		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	1655		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	1351		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	1716		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 3	Far (3, feature_dog.jpg)	Harlan	'	Pressed	(based on tag)	E	1326		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	1577		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	1395		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	1411		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	1646		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 1	Far (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	1255		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1836		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1450		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	1440		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Cumby	a	Pressed	(based on tag)	E	1171		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Cumby	a	Pressed	(based on tag)	C	2367		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	1327		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	2671		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	1723		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	E	1742		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 17	Far (17, source_low.jpg)	Cumby	a	Pressed	(based on tag)	E	1444		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 16	Far (16, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	E	1211		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 15	Far (15, shareholder_air.jpg)	Harlan	'	Pressed	(based on tag)	C	1121		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 1	Far (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	1752		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	1255		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Cumby	a	Pressed	(based on tag)	E	2212		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1249		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 9	Far (9, structure_mention.jpg)	Harlan	'	Pressed	(based on tag)	E	1148		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	E	1736		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	971		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1573		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	1339		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Cumby	a	Pressed	(based on tag)	E	1099		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	1093		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 16	Far (16, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	E	1327		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	1144		Cumby	undefined
Main Group	F-43	F-43	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	1221		Harlan	undefined
Main Group	F-43	F-43	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	1652		Cumby	undefined
