F-31
cumby-harlan
12/7/2018	2:24:57 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	F-31		Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	E	5071		Cumby	undefined
Main Group	F-31		Training	Far, 15	Far (15, shareholder_air.jpg)	Harlan	'	Pressed	(based on tag)	C	1993		Harlan	undefined
Main Group	F-31		Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Cumby	a	Pressed	(based on tag)	E	1183		Harlan	undefined
Main Group	F-31		Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1995		Harlan	undefined
Main Group	F-31		Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	671		Cumby	undefined
Main Group	F-31		Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	1654		Cumby	undefined
Main Group	F-31		Training	Far, 16	Far (16, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	E	1285		Harlan	undefined
Main Group	F-31		Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	2117		Harlan	undefined
Main Group	F-31		Training	Far, 17	Far (17, source_low.jpg)	Cumby	a	Pressed	(based on tag)	E	1474		Harlan	undefined
Main Group	F-31		Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	2199		Harlan	undefined
Main Group	F-31		Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Ok	 	Pressed	(based on tag)	E	37		Cumby	undefined
Main Group	F-31		Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Harlan	'	Pressed	(based on tag)	E	1473		Cumby	undefined
Main Group	F-31		Training	Far, 1	Far (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	1718		Cumby	undefined
Main Group	F-31		Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	606		Cumby	undefined
Main Group	F-31		Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Cumby	a	Pressed	(based on tag)	E	1996		Harlan	undefined
Main Group	F-31		Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1491		Harlan	undefined
Main Group	F-31		Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	E	2113		Cumby	undefined
Main Group	F-31		Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	617		Cumby	undefined
Main Group	F-31		Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	623		Cumby	undefined
Main Group	F-31		Training	Far, 16	Far (16, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	E	622		Harlan	undefined
Main Group	F-31		Training	Far, 9	Far (9, structure_mention.jpg)	Harlan	'	Pressed	(based on tag)	E	462		Cumby	undefined
Main Group	F-31		Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	595		Cumby	undefined
Main Group	F-31		Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Harlan	'	Pressed	(based on tag)	C	844		Harlan	undefined
Main Group	F-31		Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Harlan	'	Pressed	(based on tag)	E	865		Cumby	undefined
Main Group	F-31		Training	Far, 1	Far (1, afford_gutter.jpg)	Cumby	a	Pressed	(based on tag)	C	1337		Cumby	undefined
Main Group	F-31		Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	E	1407		Cumby	undefined
Main Group	F-31		Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	798		Cumby	undefined
Main Group	F-31		Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	1367		Harlan	undefined
Main Group	F-31		Training	Far, 15	Far (15, shareholder_air.jpg)	Cumby	a	Pressed	(based on tag)	E	1107		Harlan	undefined
Main Group	F-31		Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	E	1109		Cumby	undefined
Main Group	F-31		Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Cumby	a	Pressed	(based on tag)	E	873		Harlan	undefined
Main Group	F-31		Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1087		Harlan	undefined
Main Group	F-31		Training	Far, 3	Far (3, feature_dog.jpg)	Harlan	'	Pressed	(based on tag)	E	1045		Cumby	undefined
Main Group	F-31		Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	853		Harlan	undefined
Main Group	F-31		Training	Far, 18	Far (18, wIld_ChEss.jpg)	Cumby	a	Pressed	(based on tag)	E	726		Harlan	undefined
Main Group	F-31		Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	826		Cumby	undefined
Main Group	F-31		Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	1051		Harlan	undefined
Main Group	F-31		Training	Far, 9	Far (9, structure_mention.jpg)	Harlan	'	Pressed	(based on tag)	E	806		Cumby	undefined
Main Group	F-31		Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	989		Cumby	undefined
Main Group	F-31		Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	1163		Cumby	undefined
Main Group	F-31		Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Cumby	a	Pressed	(based on tag)	C	662		Cumby	undefined
Main Group	F-31		Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Cumby	a	Pressed	(based on tag)	E	1101		Harlan	undefined
Main Group	F-31		Training	Far, 13	Far (13, nEed_mUg.jpg)	Cumby	a	Pressed	(based on tag)	E	1370		Harlan	undefined
Main Group	F-31		Training	Far, 14	Far (14, sense_scandalous.jpg)	Cumby	a	Pressed	(based on tag)	E	1777		Harlan	undefined
Main Group	F-31		Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Harlan	'	Pressed	(based on tag)	E	1093		Cumby	undefined
Main Group	F-31		Training	Far, 15	Far (15, shareholder_air.jpg)	Cumby	a	Pressed	(based on tag)	E	536		Harlan	undefined
Main Group	F-31		Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	851		Cumby	undefined
Main Group	F-31		Training	Far, 1	Far (1, afford_gutter.jpg)	Cumby	a	Pressed	(based on tag)	C	946		Cumby	undefined
Main Group	F-31		Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1969		Harlan	undefined
Main Group	F-31		Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	832		Harlan	undefined
Main Group	F-31		Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Harlan	'	Pressed	(based on tag)	C	750		Harlan	undefined
Main Group	F-31		Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	908		Harlan	undefined
Main Group	F-31		Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	1091		Cumby	undefined
Main Group	F-31		Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	888		Cumby	undefined
Main Group	F-31		Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	663		Harlan	undefined
Main Group	F-31		Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Harlan	'	Pressed	(based on tag)	C	659		Harlan	undefined
Main Group	F-31		Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	1183		Cumby	undefined
Main Group	F-31		Training	Far, 15	Far (15, shareholder_air.jpg)	Harlan	'	Pressed	(based on tag)	C	892		Harlan	undefined
Main Group	F-31		Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	1075		Cumby	undefined
Main Group	F-31		Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Harlan	'	Pressed	(based on tag)	E	930		Cumby	undefined
Main Group	F-31		Training	Far, 16	Far (16, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	E	634		Harlan	undefined
Main Group	F-31		Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	886		Cumby	undefined
Main Group	F-31		Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	802		Harlan	undefined
Main Group	F-31		Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	774		Harlan	undefined
Main Group	F-31		Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	769		Cumby	undefined
Main Group	F-31		Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Cumby	a	Pressed	(based on tag)	E	1188		Harlan	undefined
Main Group	F-31		Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	1030		Harlan	undefined
Main Group	F-31		Training	Far, 1	Far (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	645		Cumby	undefined
Main Group	F-31		Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	704		Cumby	undefined
Main Group	F-31		Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	1329		Cumby	undefined
Main Group	F-31		Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Cumby	a	Pressed	(based on tag)	E	816		Harlan	undefined
Main Group	F-31		Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Harlan	'	Pressed	(based on tag)	E	926		Cumby	undefined
Main Group	F-31		Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	858		Harlan	undefined
Main Group	F-31		Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	860		Cumby	undefined
Main Group	F-31		Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	1287		Harlan	undefined
Main Group	F-31		Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1936		Harlan	undefined
Main Group	F-31		Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	858		Harlan	undefined
Main Group	F-31		Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	485		Cumby	undefined
Main Group	F-31		Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	1063		Cumby	undefined
Main Group	F-31		Training	Far, 15	Far (15, shareholder_air.jpg)	Cumby	a	Pressed	(based on tag)	E	1190		Harlan	undefined
