F-52
cumby-harlan
2/14/2019	11:26:28 AM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	F-52	F-52	Training	Far, 13	Far (13, nEed_mUg.jpg)	Cumby	a	Pressed	(based on tag)	E	5920		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	2216		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	1518		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	1458		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	2084		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 15	Far (15, shareholder_air.jpg)	Cumby	a	Pressed	(based on tag)	E	1637		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Harlan	'	Pressed	(based on tag)	C	3001		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	1800		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 17	Far (17, source_low.jpg)	Harlan	'	Pressed	(based on tag)	C	3412		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Harlan	'	Pressed	(based on tag)	C	5266		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 1	Far (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	1267		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1826		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	1719		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1972		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Cumby	a	Pressed	(based on tag)	C	1263		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	1852		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	E	1537		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	863		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 11	Far (11, GlOsSy_cEAsELEss.jpg)	Cumby	a	Pressed	(based on tag)	E	1328		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 3	Far (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	1059		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 2	Far (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	3010		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 10	Far (10, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	1346		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 15	Far (15, shareholder_air.jpg)	Harlan	'	Pressed	(based on tag)	C	1707		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 6	Far (6, prr0teSt_intEnd.jpg)	Harlan	'	Pressed	(based on tag)	E	1236		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 5	Far (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	1175		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 18	Far (18, wIld_ChEss.jpg)	Harlan	'	Pressed	(based on tag)	C	1108		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	1584		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 17	Far (17, source_low.jpg)	Cumby	a	Pressed	(based on tag)	E	1427		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 1	Far (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	2923		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 9	Far (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	2730		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 12	Far (12, hard-to-find_brush.jpg)	Cumby	a	Pressed	(based on tag)	E	959		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 16	Far (16, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	C	1438		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 4	Far (4, GiraFFe_nEck.jpg)	Cumby	a	Pressed	(based on tag)	C	1362		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 7	Far (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	3067		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	826		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 14	Far (14, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	693		Harlan	undefined
Main Group	F-52	F-52	Training	Far, 8	Far (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	1370		Cumby	undefined
Main Group	F-52	F-52	Training	Far, 13	Far (13, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	C	673		Harlan	undefined
