N-11
cumby-harlan
12/3/2018	11:20:11 AM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	N-11		Training	Near, 1	Near (1, afford_gutter.jpg)	Cumby	a	Pressed	(based on tag)	C	7172		Cumby	undefined
Main Group	N-11		Training	Near, 10	Near (10, beach_fur.jpg)	Ok	 	Pressed	(based on tag)	E	185		Harlan	undefined
Main Group	N-11		Training	Near, 10	Near (10, beach_fur.jpg)	Harlan	'	Pressed	(based on tag)	SC	4388		Harlan	undefined
Main Group	N-11		Training	Near, 7	Near (7, QueUe_dApPer.jpg)	Cumby	a	Pressed	(based on tag)	C	3967		Cumby	undefined
Main Group	N-11		Training	Near, 18	Near (18, TAMe_ClASSY.jpg)	Cumby	a	Pressed	(based on tag)	E	2626		Harlan	undefined
Main Group	N-11		Training	Near, 3	Near (3, feature_dog.jpg)	Cumby	a	Pressed	(based on tag)	C	1428		Cumby	undefined
Main Group	N-11		Training	Near, 2	Near (2, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	E	1530		Cumby	undefined
Main Group	N-11		Training	Near, 4	Near (4, GiraFFe_nEck.jpg)	Harlan	'	Pressed	(based on tag)	E	2999		Cumby	undefined
Main Group	N-11		Training	Near, 12	Near (12, cEmetErry_plAin.jpg)	Cumby	a	Pressed	(based on tag)	E	1942		Harlan	undefined
Main Group	N-11		Training	Near, 15	Near (15, friend_Koran.jpg)	Cumby	a	Pressed	(based on tag)	E	3286		Harlan	undefined
Main Group	N-11		Training	Near, 17	Near (17, serve_battlefield.jpg)	Cumby	a	Pressed	(based on tag)	E	857		Harlan	undefined
Main Group	N-11		Training	Near, 11	Near (11, bLAND_bLACk.jpg)	Cumby	a	Pressed	(based on tag)	E	1119		Harlan	undefined
Main Group	N-11		Training	Near, 5	Near (5, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	9120		Cumby	undefined
Main Group	N-11		Training	Near, 6	Near (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	4103		Cumby	undefined
Main Group	N-11		Training	Near, 13	Near (13, crowd_eat.jpg)	Harlan	'	Pressed	(based on tag)	C	2307		Harlan	undefined
Main Group	N-11		Training	Near, 14	Near (14, destruction_conscience.jpg)	Cumby	a	Pressed	(based on tag)	E	3045		Harlan	undefined
Main Group	N-11		Training	Near, 8	Near (8, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	E	1769		Cumby	undefined
Main Group	N-11		Training	Near, 9	Near (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	1705		Cumby	undefined
Main Group	N-11		Training	Near, 16	Near (16, nose_mArrvELouS.jpg)	Harlan	'	Pressed	(based on tag)	C	4493		Harlan	undefined
Main Group	N-11		Training	Near, 8	Near (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	2302		Cumby	undefined
Main Group	N-11		Training	Near, 5	Near (5, NIce_bOUnCY.jpg)	Cumby	a	Pressed	(based on tag)	C	5655		Cumby	undefined
