N-38
cumby-harlan
1/31/2019	12:52:36 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	N-38	N-38	Training	Near, 18	Near (18, TAMe_ClASSY.jpg)	Harlan	'	Pressed	(based on tag)	C	7759		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 14	Near (14, destruction_conscience.jpg)	Cumby	a	Pressed	(based on tag)	E	4839		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 9	Near (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	1898		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 7	Near (7, QueUe_dApPer.jpg)	Harlan	'	Pressed	(based on tag)	E	2239		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 13	Near (13, crowd_eat.jpg)	Harlan	'	Pressed	(based on tag)	C	4360		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 6	Near (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	2210		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 4	Near (4, GiraFFe_nEck.jpg)	Harlan	'	Pressed	(based on tag)	E	4840		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 1	Near (1, afford_gutter.jpg)	Cumby	a	Pressed	(based on tag)	C	4417		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 2	Near (2, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	C	5193		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 5	Near (5, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	2837		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 16	Near (16, nose_mArrvELouS.jpg)	Cumby	a	Pressed	(based on tag)	E	4172		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 8	Near (8, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	E	5826		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 15	Near (15, friend_Koran.jpg)	Cumby	a	Pressed	(based on tag)	E	5687		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 12	Near (12, cEmetErry_plAin.jpg)	Harlan	'	Pressed	(based on tag)	C	2431		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 10	Near (10, beach_fur.jpg)	Cumby	a	Pressed	(based on tag)	E	14293		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 3	Near (3, feature_dog.jpg)	Harlan	'	Pressed	(based on tag)	E	4067		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 11	Near (11, bLAND_bLACk.jpg)	Cumby	a	Pressed	(based on tag)	E	3304		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 17	Near (17, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	2885		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 3	Near (3, feature_dog.jpg)	Harlan	'	Pressed	(based on tag)	E	1768		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 17	Near (17, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	14632		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 10	Near (10, beach_fur.jpg)	Harlan	'	Pressed	(based on tag)	C	2000		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 6	Near (6, prr0teSt_intEnd.jpg)	Cumby	a	Pressed	(based on tag)	C	4235		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 14	Near (14, destruction_conscience.jpg)	Harlan	'	Pressed	(based on tag)	C	3283		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 1	Near (1, afford_gutter.jpg)	Harlan	'	Pressed	(based on tag)	E	3106		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 18	Near (18, TAMe_ClASSY.jpg)	Harlan	'	Pressed	(based on tag)	C	2251		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 13	Near (13, crowd_eat.jpg)	Harlan	'	Pressed	(based on tag)	C	2369		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 9	Near (9, structure_mention.jpg)	Cumby	a	Pressed	(based on tag)	C	3357		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 12	Near (12, cEmetErry_plAin.jpg)	Cumby	a	Pressed	(based on tag)	E	5565		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 15	Near (15, friend_Koran.jpg)	Harlan	'	Pressed	(based on tag)	C	2217		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 16	Near (16, nose_mArrvELouS.jpg)	Harlan	'	Pressed	(based on tag)	C	3089		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 4	Near (4, GiraFFe_nEck.jpg)	Harlan	'	Pressed	(based on tag)	E	2603		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 8	Near (8, REqUEst_ReCoGNise.jpg)	Cumby	a	Pressed	(based on tag)	C	2055		Cumby	undefined
Main Group	N-38	N-38	Training	Near, 11	Near (11, bLAND_bLACk.jpg)	Harlan	'	Pressed	(based on tag)	C	5247		Harlan	undefined
Main Group	N-38	N-38	Training	Near, 5	Near (5, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	1615		Cumby	undefined
