R-57
cumby-harlan
2/19/2019	3:54:49 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction
Group	Name	ID	Name	Name	Name	Response	Key	Released	Response	Code	Time	Trial Answered	Categories	average
Main Group	R-57	R-57	Training	Random, 16	Random (16, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	5335		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 17	Random (17, TAMe_ClASSY.jpg)	Cumby	a	Pressed	(based on tag)	E	2023		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 10	Random (10, bOunDaRY_sTRanGer.jpg)	Cumby	a	Pressed	(based on tag)	E	1574		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 11	Random (11, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	2524		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 3	Random (3, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	E	1669		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 12	Random (12, fireCRaCker_bRIDgE.jpg)	Harlan	'	Pressed	(based on tag)	C	5916		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 13	Random (13, nose_mArrvELouS.jpg)	Harlan	'	Pressed	(based on tag)	C	3105		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 18	Random (18, tape_drop.jpg)	Cumby	a	Pressed	(based on tag)	E	2217		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 6	Random (6, sausage_selection.jpg)	Cumby	a	Pressed	(based on tag)	C	2010		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 1	Random (1, beach_fur.jpg)	Harlan	'	Pressed	(based on tag)	E	1349		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 7	Random (7, soap_marble.jpg)	Harlan	'	Pressed	(based on tag)	E	1340		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 4	Random (4, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	1337		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 14	Random (14, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	C	3889		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 15	Random (15, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1212		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 5	Random (5, PoiSOnouS_aBsUrdLy.jpg)	Harlan	'	Pressed	(based on tag)	E	883		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 8	Random (8, technology_burst.jpg)	Cumby	a	Pressed	(based on tag)	C	1345		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 9	Random (9, wIld_ChEss.jpg)	Cumby	a	Pressed	(based on tag)	C	3143		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 2	Random (2, EaST_faMily.jpg)	Harlan	'	Pressed	(based on tag)	E	2266		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 6	Random (6, sausage_selection.jpg)	Cumby	a	Pressed	(based on tag)	C	1925		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 7	Random (7, soap_marble.jpg)	Cumby	a	Pressed	(based on tag)	C	2822		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 16	Random (16, serve_battlefield.jpg)	Harlan	'	Pressed	(based on tag)	C	1341		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 4	Random (4, NIce_bOUnCY.jpg)	Harlan	'	Pressed	(based on tag)	E	1299		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 3	Random (3, nEed_mUg.jpg)	Harlan	'	Pressed	(based on tag)	E	1361		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 14	Random (14, REqUEst_ReCoGNise.jpg)	Harlan	'	Pressed	(based on tag)	C	1779		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 17	Random (17, TAMe_ClASSY.jpg)	Harlan	'	Pressed	(based on tag)	C	1384		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 18	Random (18, tape_drop.jpg)	Cumby	a	Pressed	(based on tag)	E	2130		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 15	Random (15, sense_scandalous.jpg)	Harlan	'	Pressed	(based on tag)	C	1525		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 1	Random (1, beach_fur.jpg)	Cumby	a	Pressed	(based on tag)	C	1079		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 13	Random (13, nose_mArrvELouS.jpg)	Cumby	a	Pressed	(based on tag)	E	837		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 5	Random (5, PoiSOnouS_aBsUrdLy.jpg)	Harlan	'	Pressed	(based on tag)	E	949		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 2	Random (2, EaST_faMily.jpg)	Harlan	'	Pressed	(based on tag)	E	1310		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 11	Random (11, Clay_EnDlesS.jpg)	Cumby	a	Pressed	(based on tag)	E	1143		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 9	Random (9, wIld_ChEss.jpg)	Cumby	a	Pressed	(based on tag)	C	4217		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 10	Random (10, bOunDaRY_sTRanGer.jpg)	Harlan	'	Pressed	(based on tag)	C	4083		Harlan	undefined
Main Group	R-57	R-57	Training	Random, 8	Random (8, technology_burst.jpg)	Cumby	a	Pressed	(based on tag)	C	876		Cumby	undefined
Main Group	R-57	R-57	Training	Random, 12	Random (12, fireCRaCker_bRIDgE.jpg)	Harlan	'	Pressed	(based on tag)	C	3057		Harlan	undefined
