ctrl,block,picture_name,x1,t1,t2,m1
0,6,structure_mention,1.640413028021804,1,-1,0
0,6,soap_marble,-2.8071126902188794,-1,1,0
0,6,bOunDaRY_sTRanGer,0.6890692077578117,1,-1,0
0,6,hard-to-find_brush,-2.243736958482643,-1,1,0
0,6,afford_gutter,2.691381996844477,1,-1,0
0,6,wIld_ChEss,-4.1393577757560065,-1,1,0
0,6,Clay_EnDlesS,-2.5567007333187926,-1,1,0
0,6,sense_scandalous,-2.1452518147366426,-1,1,0
0,6,NIce_bOUnCY,0.7828446779575062,1,-1,0
0,6,GiraFFe_nEck,1.2469411359400735,1,-1,0
0,6,GlOsSy_cEAsELEss,-2.092141298800868,-1,1,0
0,6,nEed_mUg,-2.819304092418769,-1,1,0
0,6,QueUe_dApPer,0.6288818382488954,1,-1,0
0,6,shareholder_air,-1.8742099669195305,-1,1,0
0,6,feature_dog,-0.7897691916334084,1,-1,0
0,7,wIld_ChEss,-4.1393577757560065,-1,1,0
0,7,afford_gutter,2.691381996844477,1,-1,0
0,7,sense_scandalous,-2.1452518147366426,-1,1,0
0,7,bOunDaRY_sTRanGer,0.6890692077578117,1,-1,0
0,7,NIce_bOUnCY,0.7828446779575062,1,-1,0
0,7,prr0teSt_intEnd,2.3404956186598422,1,-1,0
0,7,structure_mention,1.640413028021804,1,-1,0
0,7,Clay_EnDlesS,-2.5567007333187926,-1,1,0
0,7,REqUEst_ReCoGNise,-0.41085173404063613,1,-1,0
0,7,GlOsSy_cEAsELEss,-2.092141298800868,-1,1,0
0,7,GiraFFe_nEck,1.2469411359400735,1,-1,0
0,7,soap_marble,-2.8071126902188794,-1,1,0
0,7,shareholder_air,-1.8742099669195305,-1,1,0
0,7,hard-to-find_brush,-2.243736958482643,-1,1,0
0,7,feature_dog,-0.7897691916334084,1,-1,0
0,7,nEed_mUg,-2.819304092418769,-1,1,0
0,7,source_low,-1.648457654425662,-1,1,0
0,7,QueUe_dApPer,0.6288818382488954,1,-1,0
0,8,Clay_EnDlesS,-2.5567007333187926,-1,1,0
0,8,structure_mention,1.640413028021804,1,-1,0
0,8,wIld_ChEss,-4.1393577757560065,-1,1,0
0,8,hard-to-find_brush,-2.243736958482643,-1,1,0
0,8,feature_dog,-0.7897691916334084,1,-1,0
0,8,bOunDaRY_sTRanGer,0.6890692077578117,1,-1,0
0,8,NIce_bOUnCY,0.7828446779575062,1,-1,0
0,8,GiraFFe_nEck,1.2469411359400735,1,-1,0
0,8,nEed_mUg,-2.819304092418769,-1,1,0
0,8,soap_marble,-2.8071126902188794,-1,1,0
0,8,sense_scandalous,-2.1452518147366426,-1,1,0
0,8,QueUe_dApPer,0.6288818382488954,1,-1,0
0,8,prr0teSt_intEnd,2.3404956186598422,1,-1,0
0,8,shareholder_air,-1.8742099669195305,-1,1,0
0,8,REqUEst_ReCoGNise,-0.41085173404063613,1,-1,0
0,8,GlOsSy_cEAsELEss,-2.092141298800868,-1,1,0
0,8,afford_gutter,2.691381996844477,1,-1,0
0,8,source_low,-1.648457654425662,-1,1,0
0,9,afford_gutter,2.691381996844477,1,-1,0
0,9,feature_dog,-0.7897691916334084,1,-1,0
0,9,GlOsSy_cEAsELEss,-2.092141298800868,-1,1,0
0,9,prr0teSt_intEnd,2.3404956186598422,1,-1,0
0,9,nEed_mUg,-2.819304092418769,-1,1,0
0,9,soap_marble,-2.8071126902188794,-1,1,0
0,9,sense_scandalous,-2.1452518147366426,-1,1,0
0,9,Clay_EnDlesS,-2.5567007333187926,-1,1,0
0,9,shareholder_air,-1.8742099669195305,-1,1,0
0,9,REqUEst_ReCoGNise,-0.41085173404063613,1,-1,0
0,9,QueUe_dApPer,0.6288818382488954,1,-1,0
0,9,source_low,-1.648457654425662,-1,1,0
0,9,structure_mention,1.640413028021804,1,-1,0
0,9,GiraFFe_nEck,1.2469411359400735,1,-1,0
0,9,hard-to-find_brush,-2.243736958482643,-1,1,0
0,9,bOunDaRY_sTRanGer,0.6890692077578117,1,-1,0
0,9,wIld_ChEss,-4.1393577757560065,-1,1,0
0,9,NIce_bOUnCY,0.7828446779575062,1,-1,0
0,10,QueUe_dApPer,0.6288818382488954,1,-1,0
0,10,prr0teSt_intEnd,2.3404956186598422,1,-1,0
0,10,sense_scandalous,-2.1452518147366426,-1,1,0
0,10,shareholder_air,-1.8742099669195305,-1,1,0
0,10,REqUEst_ReCoGNise,-0.41085173404063613,1,-1,0
0,10,bOunDaRY_sTRanGer,0.6890692077578117,1,-1,0
0,10,hard-to-find_brush,-2.243736958482643,-1,1,0
0,10,wIld_ChEss,-4.1393577757560065,-1,1,0
0,10,soap_marble,-2.8071126902188794,-1,1,0
0,10,source_low,-1.648457654425662,-1,1,0
0,10,NIce_bOUnCY,0.7828446779575062,1,-1,0
0,10,nEed_mUg,-2.819304092418769,-1,1,0
0,10,afford_gutter,2.691381996844477,1,-1,0
0,10,feature_dog,-0.7897691916334084,1,-1,0
0,10,structure_mention,1.640413028021804,1,-1,0
0,10,GlOsSy_cEAsELEss,-2.092141298800868,-1,1,0
0,10,GiraFFe_nEck,1.2469411359400735,1,-1,0
0,10,Clay_EnDlesS,-2.5567007333187926,-1,1,0
0,11,sense_scandalous,-2.1452518147366426,-1,1,0
0,11,soap_marble,-2.8071126902188794,-1,1,0
